CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1523,patient,TL,1,2649,2453,70779.3635575198,65542.3853554534,0,0,26.7192765411551,1,0
CI1523,patient,TL,2,3035,2435,81093.0043024057,65061.4383777126,0,0,26.7192765411551,1,0
CI1523,patient,TL,3,3048,2522,81440.3548974407,67386.0154367931,0,0,26.7192765411551,1,0
CI1523,patient,TL,4,3122,2416,83417.5813614862,64553.7721234307,0,0,26.7192765411551,1,0
CI1523,patient,TL,5,3384,888,90418.0318152688,23726.7175685457,0,0,26.7192765411551,1,0
CI1523,patient,TL,6,2565,2397,68534.9443280628,64046.1058691487,0,0,26.7192765411551,1,0
CI1523,patient,TL,7,1580,1280,42216.456935025,34200.6739726785,0,0,26.7192765411551,1,0
CI1523,patient,TL,8,2660,2375,71073.2755994725,63458.2817852433,0,0,26.7192765411551,1,0
CI1523,patient,TL,9,1695,1001,45289.1737372579,26745.9958176962,0,0,26.7192765411551,1,0
CI1523,patient,TL,10,1572,1038,42002.7027226958,27734.609049719,0,0,26.7192765411551,1,0
CI1523,patient,TL,11,3557,2030,95040.4666568886,54240.1313785448,0,0,26.7192765411551,1,0
CI1523,patient,TL,12,3353,987,89589.734242493,26371.9259461201,0,0,26.7192765411551,1,0
CI1523,patient,TL,13,3082,623,82348.81029984,16646.1092851396,0,0,26.7192765411551,1,0
CI1523,patient,TL,14,3487,1953,93170.1172990078,52182.7470848759,0,0,26.7192765411551,1,0
CI1523,patient,TL,15,3533,1520,94399.2040199009,40613.3003425557,0,0,26.7192765411551,1,0
CI1523,patient,TL,16,2851,2679,76176.6574188331,71580.9418537545,0,0,26.7192765411551,1,0
CI1523,patient,TL,17,2446,2524,65355.3504196653,67439.4539898754,0,0,26.7192765411551,1,0
CI1523,patient,TL,18,3289,2326,87879.7005438591,62149.0372347267,0,0,26.7192765411551,1,0
