CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1375,patient,TL,1,1946,1437,68884.0395446035,50866.5800748177,0,0,35.3977592726637,1,0
CI1375,patient,TL,2,1574,2041,55716.0730951727,72246.8266755066,0,0,35.3977592726637,1,0
CI1375,patient,TL,3,2830,2294,100175.658741638,81202.4597714905,0,0,35.3977592726637,1,0
CI1375,patient,TL,4,1746,2109,61804.4876900708,74653.8743060477,0,0,35.3977592726637,1,0
CI1375,patient,TL,5,1793,1405,63468.182375886,49733.8517780925,0,0,35.3977592726637,1,0
CI1375,patient,TL,6,2704,1693,95715.5410732826,59928.4064486196,0,0,35.3977592726637,1,0
CI1375,patient,TL,7,1668,1776,59043.462466803,62866.4204682507,0,0,35.3977592726637,1,0
CI1375,patient,TL,8,2661,2231,94193.4374245581,78972.4009373127,0,0,35.3977592726637,1,0
CI1375,patient,TL,9,1960,2386,69379.6081744208,84459.0536245756,0,0,35.3977592726637,1,0
CI1375,patient,TL,10,1640,2430,58052.3252071685,86016.5550325728,0,0,35.3977592726637,1,0
CI1375,patient,TL,11,2972,1706,105202.140558356,60388.5773191643,0,0,35.3977592726637,1,0
CI1375,patient,TL,12,2104,1804,74476.8855096844,63857.5577278853,0,0,35.3977592726637,1,0
CI1375,patient,TL,13,2637,1457,93343.8912020142,51574.535260271,0,0,35.3977592726637,1,0
CI1375,patient,TL,14,1575,1337,55751.4708544453,47326.8041475514,0,0,35.3977592726637,1,0
CI1375,patient,TL,15,1906,2711,67468.129173697,95963.3253881913,0,0,35.3977592726637,1,0
CI1375,patient,TL,16,2744,2668,97131.4514441892,94441.2217394667,0,0,35.3977592726637,1,0
CI1375,patient,TL,17,3009,2563,106511.857651445,90724.457015837,0,0,35.3977592726637,1,0
CI1375,patient,TL,18,2192,1034,77591.8883256788,36601.2830879343,0,0,35.3977592726637,1,0
CI1375,patient,TL,19,3118,1437,110370.213412165,50866.5800748177,0,0,35.3977592726637,1,0
CI1375,patient,TL,20,2920,1658,103361.457076178,58689.4848740764,0,0,35.3977592726637,1,0
CI1375,patient,TL,21,1635,2367,57875.3364108051,83786.496198395,0,0,35.3977592726637,1,0
CI1375,patient,TL,1,1946,1437,68884.0395446035,50866.5800748177,0,0,35.3977592726637,2,0.166666666666667
CI1375,patient,TL,2,1574,2041,55716.0730951727,72246.8266755066,0,0,35.3977592726637,2,0.166666666666667
CI1375,patient,TL,3,2830,2294,100175.658741638,81202.4597714905,0,0,35.3977592726637,2,0.166666666666667
