CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1442,patient,TL,1,2569,2465,72067.8692352543,69150.3688847419,0,0,28.0528879856965,1,0
CI1442,patient,TL,2,2685,2236,75322.0042415951,62726.2575360174,0,0,28.0528879856965,1,0
CI1442,patient,TL,3,2327,2452,65279.0703427158,68785.6813409278,0,0,28.0528879856965,1,0
CI1442,patient,TL,4,2392,2252,67102.5080617861,63175.1037437885,0,0,28.0528879856965,1,0
CI1442,patient,TL,5,2772,1933,77762.6054963507,54226.2324763513,0,0,28.0528879856965,1,0
CI1442,patient,TL,6,2474,2124,69402.8448766132,59584.3340816194,0,0,28.0528879856965,1,0
CI1442,patient,TL,7,2725,1791,76444.119761023,50242.7223823824,0,0,28.0528879856965,1,0
CI1442,patient,TL,8,2966,1964,83204.8657655758,55095.8720039079,0,0,28.0528879856965,1,0
CI1442,patient,TL,9,2796,961,78435.8748080074,26958.8253542543,0,0,28.0528879856965,1,0
CI1442,patient,TL,10,3072,1069,86178.4718920597,29988.5372567096,0,0,28.0528879856965,1,0
CI1442,patient,TL,11,2675,664,75041.4753617382,18627.1176225025,0,0,28.0528879856965,1,0
CI1442,patient,TL,12,3216,1477,90218.087762,41434.1155548737,0,0,28.0528879856965,1,0
CI1442,patient,TL,13,2845,2519,79810.4663193066,70665.2248359695,0,0,28.0528879856965,1,0
CI1442,patient,TL,14,2919,673,81886.3800302481,18879.5936143737,0,0,28.0528879856965,1,0
CI1442,patient,TL,15,2691,1445,75490.3215695093,40536.4231393315,0,0,28.0528879856965,1,0
CI1442,patient,TL,16,2351,2601,65952.3396543725,72965.5616507966,0,0,28.0528879856965,1,0
CI1442,patient,TL,17,3757,1247,105394.700162262,34981.9513181635,0,0,28.0528879856965,1,0
CI1442,patient,TL,18,2015,2194,56526.5692911785,61548.0362406181,0,0,28.0528879856965,1,0
CI1442,patient,TL,19,3438,1994,96445.8288948246,55937.4586434788,0,0,28.0528879856965,1,0
CI1442,patient,TL,20,3681,1085,103262.680675349,30437.3834644807,0,0,28.0528879856965,1,0
CI1442,patient,TL,21,3653,1128,102477.199811749,31643.6576478657,0,0,28.0528879856965,1,0
CI1442,patient,TL,22,3640,1124,102112.512267935,31531.4460959229,0,0,28.0528879856965,1,0
CI1442,patient,TL,1,2568,2466,72039.8163472686,69178.4217727276,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,2,2684,2237,75293.9513536094,62754.3104240031,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,3,2326,2453,65251.0174547301,68813.7342289135,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,4,2391,2253,67074.4551738004,63203.1566317742,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,5,2771,1934,77734.552608365,54254.285364337,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,6,2473,2125,69374.7919886275,59612.3869696051,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,7,2724,1792,76416.0668730373,50270.7752703681,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,8,2965,1965,83176.8128775901,55123.9248918936,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,9,2795,962,78407.8219200217,26986.87824224,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,10,3071,1070,86150.419004074,30016.5901446953,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,11,2674,665,75013.4224737525,18655.1705104882,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,12,3215,1478,90190.0348740143,41462.1684428594,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,13,2844,2520,79782.4134313209,70693.2777239552,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,14,2918,674,81858.3271422624,18907.6465023594,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,15,2690,1446,75462.2686815236,40564.4760273171,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,16,2350,2602,65924.2867663868,72993.6145387823,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,17,3756,1248,105366.647274276,35010.0042061492,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,18,2014,2195,56498.5164031928,61576.0891286038,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,19,3437,1995,96417.7760068389,55965.5115314645,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,20,3680,1086,103234.627787363,30465.4363524664,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,21,3652,1129,102449.146923764,31671.7105358514,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,22,3639,1125,102084.45937995,31559.4989839086,0,0,28.0528879856965,2,0.166666666666667
CI1442,patient,TL,1,2569,2466,72067.8692352543,69178.4217727276,0,0,28.0528879856965,3,0.333333333333333
CI1442,patient,TL,2,2685,2237,75322.0042415951,62754.3104240031,0,0,28.0528879856965,3,0.333333333333333
