CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1418,exponential,TL,1,2948,2368,84978.6302785788,68259.6324625762,0,0,28.8258583034528,1,0
CI1418,exponential,TL,2,3967,1818,114352.179889797,52405.4103956771,0,0,28.8258583034528,1,0
CI1418,exponential,TL,3,4082,1775,117667.153594694,51165.8984886287,0,0,28.8258583034528,1,0
CI1418,exponential,TL,4,3254,1619,93799.3429194353,46669.06459329,0,0,28.8258583034528,1,0
CI1418,exponential,TL,5,3152,1579,90859.1053724831,45516.0302611519,0,0,28.8258583034528,1,0
CI1418,exponential,TL,6,2092,1606,60303.6955708232,46294.3284353451,0,0,28.8258583034528,1,0
CI1418,exponential,TL,7,2814,2770,81115.9652659161,79847.6275005642,0,0,28.8258583034528,1,0
CI1418,exponential,TL,8,4049,1620,116715.90027068,46697.8904515935,0,0,28.8258583034528,1,0
CI1418,exponential,TL,9,2012,2384,57997.626906547,68720.8461954314,0,0,28.8258583034528,1,0
CI1418,exponential,TL,10,2315,1913,66731.8619724932,55143.8669345051,0,0,28.8258583034528,1,0
CI1418,exponential,TL,11,2855,2259,82297.8254563576,65117.6139074998,0,0,28.8258583034528,1,0
CI1418,exponential,TL,12,2858,2607,82384.303031268,75149.0125971014,0,0,28.8258583034528,1,0
CI1418,exponential,TL,13,3114,2475,89763.7227569519,71343.9993010456,0,0,28.8258583034528,1,0
CI1418,exponential,TL,14,3647,2000,105127.905232692,57651.7166069055,0,0,28.8258583034528,1,0
CI1418,exponential,TL,15,1860,1345,53616.0964444222,38770.779418144,0,0,28.8258583034528,1,0
CI1418,exponential,TL,16,2025,1811,58372.3630644919,52203.629387553,0,0,28.8258583034528,1,0
CI1418,exponential,TL,17,2943,1818,84834.5009870615,52405.4103956771,0,0,28.8258583034528,1,0
CI1418,exponential,TL,18,3803,1602,109624.739128031,46179.0250021313,0,0,28.8258583034528,1,0
CI1418,exponential,TL,19,2214,1381,63820.4502838444,39808.5103170683,0,0,28.8258583034528,1,0
CI1418,exponential,TL,20,2257,2536,65059.9621908929,73102.3766575562,0,0,28.8258583034528,1,0
CI1418,exponential,TL,21,2707,1727,78031.5984274466,49782.2572900629,0,0,28.8258583034528,1,0
CI1418,exponential,TL,22,3210,1497,92531.0051540834,43152.3098802688,0,0,28.8258583034528,1,0
CI1418,exponential,TL,23,3402,2168,98065.5699483463,62494.4608018856,0,0,28.8258583034528,1,0
CI1418,exponential,TL,24,3498,2495,100832.852345478,71920.5164671147,0,0,28.8258583034528,1,0
CI1418,exponential,TL,25,4000,2159,115303.433213811,62235.0280771545,0,0,28.8258583034528,1,0
CI1418,exponential,TL,26,2028,1123,58458.8406394022,32371.4388747775,0,0,28.8258583034528,1,0
CI1418,exponential,TL,27,2588,674,74601.3212893358,19428.6284965272,0,0,28.8258583034528,1,0
CI1418,exponential,TL,28,2236,2533,64454.6191665204,73015.8990826459,0,0,28.8258583034528,1,0
CI1418,exponential,TL,1,2949,2369,85007.4561368822,68288.4583208796,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,2,3968,1819,114381.005748101,52434.2362539806,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,3,4083,1776,117695.979452998,51194.7243469321,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,4,3255,1620,93828.1687777388,46697.8904515935,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,5,3153,1580,90887.9312307866,45544.8561194554,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,6,2093,1607,60332.5214291266,46323.1542936486,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,7,2815,2771,81144.7911242195,79876.4533588676,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,8,4050,1621,116744.726128984,46726.7163098969,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,9,2013,2385,58026.4527648504,68749.6720537349,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,10,2316,1914,66760.6878307966,55172.6927928086,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,11,2856,2260,82326.6513146611,65146.4397658033,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,12,2859,2608,82413.1288895715,75177.8384554048,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,13,3115,2476,89792.5486152554,71372.8251593491,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,14,3648,2001,105156.731090996,57680.542465209,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,15,1861,1346,53644.9223027256,38799.6052764474,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,16,2026,1812,58401.1889227953,52232.4552458564,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,17,2944,1819,84863.326845365,52434.2362539806,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,18,3804,1603,109653.564986334,46207.8508604348,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,19,2215,1382,63849.2761421479,39837.3361753717,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,20,2258,2537,65088.7880491964,73131.2025158597,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,21,2708,1728,78060.4242857501,49811.0831483664,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,22,3211,1498,92559.8310123868,43181.1357385723,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,23,3403,2169,98094.3958066498,62523.2866601891,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,24,3499,2496,100861.678203781,71949.3423254181,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,25,4001,2160,115332.259072115,62263.853935458,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,26,2029,1124,58487.6664977057,32400.2647330809,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,27,2589,675,74630.1471476392,19457.4543548306,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,28,2237,2534,64483.4450248238,73044.7249409493,0,0,28.8258583034528,2,0.166666666666667
CI1418,exponential,TL,1,2949,2369,85007.4561368822,68288.4583208796,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,2,3968,1819,114381.005748101,52434.2362539806,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,3,4083,1776,117695.979452998,51194.7243469321,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,4,3255,1620,93828.1687777388,46697.8904515935,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,5,3153,1580,90887.9312307866,45544.8561194554,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,6,2093,1607,60332.5214291266,46323.1542936486,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,7,2815,2771,81144.7911242195,79876.4533588676,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,8,4050,1621,116744.726128984,46726.7163098969,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,9,2013,2385,58026.4527648504,68749.6720537349,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,10,2316,1914,66760.6878307966,55172.6927928086,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,11,2856,2260,82326.6513146611,65146.4397658033,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,12,2859,2608,82413.1288895715,75177.8384554048,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,13,3115,2476,89792.5486152554,71372.8251593491,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,14,3648,2001,105156.731090996,57680.542465209,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,15,1861,1346,53644.9223027256,38799.6052764474,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,16,2026,1812,58401.1889227953,52232.4552458564,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,17,2944,1819,84863.326845365,52434.2362539806,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,18,3804,1603,109653.564986334,46207.8508604348,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,19,2215,1382,63849.2761421479,39837.3361753717,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,20,2258,2537,65088.7880491964,73131.2025158597,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,21,2708,1728,78060.4242857501,49811.0831483664,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,22,3211,1498,92559.8310123868,43181.1357385723,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,23,3403,2169,98094.3958066498,62523.2866601891,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,24,3499,2496,100861.678203781,71949.3423254181,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,25,4001,2160,115332.259072115,62263.853935458,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,26,2029,1124,58487.6664977057,32400.2647330809,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,27,2589,675,74630.1471476392,19457.4543548306,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,28,2237,2534,64483.4450248238,73044.7249409493,0,0,28.8258583034528,3,0.333333333333333
CI1418,exponential,TL,1,2949,2369,85007.4561368822,68288.4583208796,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,2,3968,1819,114381.005748101,52434.2362539806,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,3,4083,1776,117695.979452998,51194.7243469321,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,4,3255,1620,93828.1687777388,46697.8904515935,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,5,3153,1580,90887.9312307866,45544.8561194554,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,6,2093,1607,60332.5214291266,46323.1542936486,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,7,2815,2771,81144.7911242195,79876.4533588676,0,0,28.8258583034528,4,0.5
CI1418,exponential,TL,8,4050,1621,116744.726128984,46726.7163098969,0,0,28.8258583034528,4,0.5
