CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1368,exponential,TL,1,2681,1326,74110.1286944698,36654.2449268433,0,0,27.6427186476948,1,0
CI1368,exponential,TL,2,2763,1383,76376.8316235808,38229.8798897619,0,0,27.6427186476948,1,0
CI1368,exponential,TL,3,2892,1403,79942.7423291334,38782.7342627158,0,0,27.6427186476948,1,0
CI1368,exponential,TL,4,2849,1292,78754.1054272825,35714.3924928217,0,0,27.6427186476948,1,0
CI1368,exponential,TL,5,3032,1509,83812.7229398107,41712.8624393715,0,0,27.6427186476948,1,0
CI1368,exponential,TL,6,2911,1966,80467.9539834396,54345.584861368,0,0,27.6427186476948,1,0
CI1368,exponential,TL,7,2783,1934,76929.6859965347,53461.0178646418,0,0,27.6427186476948,1,0
CI1368,exponential,TL,8,2935,1628,81131.3792309843,45002.3459584472,0,0,27.6427186476948,1,0
CI1368,exponential,TL,9,2704,1229,74745.9112233668,33972.9012180169,0,0,27.6427186476948,1,0
CI1368,exponential,TL,10,2879,1652,79583.3869867134,45665.7712059918,0,0,27.6427186476948,1,0
CI1368,exponential,TL,11,3016,1723,83370.4394414476,47628.4042299782,0,0,27.6427186476948,1,0
CI1368,exponential,TL,12,2881,1597,79638.6724240088,44145.4216803686,0,0,27.6427186476948,1,0
CI1368,exponential,TL,13,3089,1595,85388.3579027293,44090.1362430732,0,0,27.6427186476948,1,0
CI1368,exponential,TL,14,2756,1232,76183.3325930469,34055.82937396,0,0,27.6427186476948,1,0
CI1368,exponential,TL,15,3230,1117,89285.9812320543,30876.9167294751,0,0,27.6427186476948,1,0
CI1368,exponential,TL,16,3067,1681,84780.21809248,46467.410046775,0,0,27.6427186476948,1,0
CI1368,exponential,TL,17,2318,1335,64075.8218253566,36903.0293946726,0,0,27.6427186476948,1,0
CI1368,exponential,TL,18,2930,1167,80993.1656377458,32259.0526618598,0,0,27.6427186476948,1,0
CI1368,exponential,TL,19,2952,854,81601.3054479951,23606.8817251314,0,0,27.6427186476948,1,0
CI1368,exponential,TL,20,2995,978,82789.942349846,27034.5788374455,0,0,27.6427186476948,1,0
CI1368,exponential,TL,21,2278,1503,62970.1130794488,41547.0061274853,0,0,27.6427186476948,1,0
CI1368,exponential,TL,22,2486,1145,68719.7985581693,31650.9128516106,0,0,27.6427186476948,1,0
CI1368,exponential,TL,23,2561,2016,70793.0024567464,55727.7207937527,0,0,27.6427186476948,1,0
CI1368,exponential,TL,24,2783,2317,76929.6859965347,64048.1791067089,0,0,27.6427186476948,1,0
CI1368,exponential,TL,25,3036,1857,83923.2938144014,51332.5285287693,0,0,27.6427186476948,1,0
CI1368,exponential,TL,26,3105,1437,85830.6414010924,39722.5866967374,0,0,27.6427186476948,1,0
CI1368,exponential,TL,27,2025,1600,55976.505261582,44228.3498363117,0,0,27.6427186476948,1,0
CI1368,exponential,TL,28,2782,1014,76902.043277887,28029.7167087625,0,0,27.6427186476948,1,0
CI1368,exponential,TL,29,3174,2007,87737.9889877833,55478.9363259235,0,0,27.6427186476948,1,0
CI1368,exponential,TL,30,2091,1447,57800.9246923299,39999.0138832144,0,0,27.6427186476948,1,0
CI1368,exponential,TL,31,3204,2229,88567.2705472142,61615.6198657117,0,0,27.6427186476948,1,0
CI1368,exponential,TL,32,3215,1486,88871.3404523388,41077.0799104745,0,0,27.6427186476948,1,0
CI1368,exponential,TL,33,3126,1233,86411.138492694,34083.4720926077,0,0,27.6427186476948,1,0
CI1368,exponential,TL,34,3256,2103,90004.6919168943,58132.6373161022,0,0,27.6427186476948,1,0
CI1368,exponential,TL,35,2118,1703,58547.2780958176,47075.5498570243,0,0,27.6427186476948,1,0
CI1368,exponential,TL,36,2171,1806,60012.3421841454,49922.7498777368,0,0,27.6427186476948,1,0
CI1368,exponential,TL,37,1935,1815,53488.6605832895,50171.5343455661,0,0,27.6427186476948,1,0
CI1368,exponential,TL,38,2426,2054,67061.2354393076,56778.1441023651,0,0,27.6427186476948,1,0
CI1368,exponential,TL,39,3050,2308,84310.2918754692,63799.3946388796,0,0,27.6427186476948,1,0
CI1368,exponential,TL,40,3171,865,87655.0608318403,23910.951630256,0,0,27.6427186476948,1,0
CI1368,exponential,TL,41,3530,2318,97578.7968263627,64075.8218253566,0,0,27.6427186476948,1,0
CI1368,exponential,TL,42,2539,2281,70184.8626464971,63053.0412353919,0,0,27.6427186476948,1,0
CI1368,exponential,TL,43,2636,669,72866.2063553235,18492.9787753078,0,0,27.6427186476948,1,0
CI1368,exponential,TL,44,3055,567,84448.5054687077,15673.421473243,0,0,27.6427186476948,1,0
CI1368,exponential,TL,45,3325,2481,91912.0395035853,68581.5849649308,0,0,27.6427186476948,1,0
CI1368,exponential,TL,46,1596,1938,44117.7789617209,53571.5887392325,0,0,27.6427186476948,1,0
CI1368,exponential,TL,47,2008,2067,55506.5790445712,57137.4994447852,0,0,27.6427186476948,1,0
CI1368,exponential,TL,48,2644,2489,73087.3481045051,68802.7267141124,0,0,27.6427186476948,1,0
CI1368,exponential,TL,49,4034,1819,111510.727024801,50282.1052201569,0,0,27.6427186476948,1,0
CI1368,exponential,TL,50,4142,2268,114496.140638752,62693.6858929718,0,0,27.6427186476948,1,0
CI1368,exponential,TL,51,1683,1155,46522.6954840704,31927.3400380875,0,0,27.6427186476948,1,0
CI1368,exponential,TL,52,1427,1915,39446.1595102605,52935.8062103356,0,0,27.6427186476948,1,0
CI1368,exponential,TL,53,1848,2778,51083.74406094,76791.4724032962,0,0,27.6427186476948,1,0
CI1368,exponential,TL,54,3571,2128,98712.1482909182,58823.7052822946,0,0,27.6427186476948,1,0
CI1368,exponential,TL,55,3655,1598,101034.136657325,44173.0643990163,0,0,27.6427186476948,1,0
CI1368,exponential,TL,56,4128,1266,114109.142577684,34995.6818079816,0,0,27.6427186476948,1,0
CI1368,exponential,TL,57,4206,1299,116265.274632204,35907.8915233556,0,0,27.6427186476948,1,0
CI1368,exponential,TL,58,2727,2258,75381.6937522638,62417.2587064949,0,0,27.6427186476948,1,0
CI1368,exponential,TL,59,2814,2261,77786.6102746132,62500.186862438,0,0,27.6427186476948,1,0
CI1368,exponential,TL,60,2612,2266,72202.7811077789,62638.4004556764,0,0,27.6427186476948,1,0
CI1368,exponential,TL,61,2089,1776,57745.6392550345,49093.468318306,0,0,27.6427186476948,1,0
CI1368,exponential,TL,62,2726,2048,75354.0510336161,56612.287790479,0,0,27.6427186476948,1,0
CI1368,exponential,TL,63,2726,2113,75354.0510336161,58409.0645025791,0,0,27.6427186476948,1,0
CI1368,exponential,TL,64,2625,2062,72562.1364501989,56999.2858515467,0,0,27.6427186476948,1,0
CI1368,exponential,TL,65,2908,2050,80385.0258274965,56667.5732277744,0,0,27.6427186476948,1,0
CI1368,exponential,TL,66,2871,2071,79362.2452375318,57248.070319376,0,0,27.6427186476948,1,0
CI1368,exponential,TL,67,2737,1905,75658.1209387407,52659.3790238586,0,0,27.6427186476948,1,0
CI1368,exponential,TL,68,3488,2368,96417.8026431595,65457.9577577413,0,0,27.6427186476948,1,0
CI1368,exponential,TL,69,3845,2326,106286.253200387,64296.9635745381,0,0,27.6427186476948,1,0
CI1368,exponential,TL,70,3795,2331,104904.117268002,64435.1771677766,0,0,27.6427186476948,1,0
CI1368,exponential,TL,71,2921,1867,80744.3811699166,51608.9557152462,0,0,27.6427186476948,1,0
CI1368,exponential,TL,72,2889,1869,79859.8141731903,51664.2411525416,0,0,27.6427186476948,1,0
CI1368,exponential,TL,73,2961,1919,81850.0899158243,53046.3770849263,0,0,27.6427186476948,1,0
CI1368,exponential,TL,74,2568,1527,70986.5014872803,42210.43137503,0,0,27.6427186476948,1,0
CI1368,exponential,TL,75,2590,1494,71594.6412975296,41298.2216596561,0,0,27.6427186476948,1,0
CI1368,exponential,TL,76,2520,1439,69659.6509921909,39777.8721340328,0,0,27.6427186476948,1,0
CI1368,exponential,TL,77,2519,1437,69632.0082735432,39722.5866967374,0,0,27.6427186476948,1,0
