CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1706,exponential,TL,1,275,1070,13808.5235153707,53727.7096779877,0,0,50.2128127831661,1,0
CI1706,exponential,TL,2,292,537,14662.1413326845,26964.2804645602,0,0,50.2128127831661,1,0
CI1706,exponential,TL,3,318,1052,15967.6744650468,52823.8790478907,0,0,50.2128127831661,1,0
CI1706,exponential,TL,4,369,587,18528.5279169883,29474.9211037185,0,0,50.2128127831661,1,0
CI1706,exponential,TL,5,386,990,19382.1457343021,49710.6846553344,0,0,50.2128127831661,1,0
CI1706,exponential,TL,6,392,678,19683.4226110011,34044.2870669866,0,0,50.2128127831661,1,0
CI1706,exponential,TL,7,403,460,20235.7635516159,23097.8938802564,0,0,50.2128127831661,1,0
CI1706,exponential,TL,8,417,709,20938.7429305803,35600.8842632648,0,0,50.2128127831661,1,0
CI1706,exponential,TL,9,456,419,22897.0426291237,21039.1685561466,0,0,50.2128127831661,1,0
CI1706,exponential,TL,10,492,373,24704.7038893177,18729.379168121,0,0,50.2128127831661,1,0
CI1706,exponential,TL,11,502,570,25206.8320171494,28621.3032864047,0,0,50.2128127831661,1,0
CI1706,exponential,TL,12,516,416,25909.8113961137,20888.5301177971,0,0,50.2128127831661,1,0
CI1706,exponential,TL,13,549,673,27566.8342179582,33793.2230030708,0,0,50.2128127831661,1,0
CI1706,exponential,TL,14,574,441,28822.1545375373,22143.8504373763,0,0,50.2128127831661,1,0
CI1706,exponential,TL,15,554,445,27817.898281874,22344.7016885089,0,0,50.2128127831661,1,0
CI1706,exponential,TL,16,594,1559,29826.4107932007,78281.775128956,0,0,50.2128127831661,1,0
CI1706,exponential,TL,17,592,545,29725.9851676343,27365.9829668255,0,0,50.2128127831661,1,0
CI1706,exponential,TL,18,643,364,32286.8386195758,18277.4638530725,0,0,50.2128127831661,1,0
CI1706,exponential,TL,19,694,1163,34847.6920715173,58397.5012668222,0,0,50.2128127831661,1,0
CI1706,exponential,TL,20,706,246,35450.2458249153,12352.3519446589,0,0,50.2128127831661,1,0
CI1706,exponential,TL,21,743,313,37308.1198978924,15716.610401131,0,0,50.2128127831661,1,0
CI1706,exponential,TL,22,755,943,37910.6736512904,47350.6824545256,0,0,50.2128127831661,1,0
CI1706,exponential,TL,23,782,1319,39266.4195964359,66230.7000609961,0,0,50.2128127831661,1,0
CI1706,exponential,TL,24,770,815,38663.8658430379,40923.4424182804,0,0,50.2128127831661,1,0
CI1706,exponential,TL,25,774,1204,38864.7170941706,60456.226590932,0,0,50.2128127831661,1,0
CI1706,exponential,TL,26,796,606,39969.3989754002,30428.9645465987,0,0,50.2128127831661,1,0
CI1706,exponential,TL,27,794,934,39868.9733498339,46898.7671394771,0,0,50.2128127831661,1,0
CI1706,exponential,TL,28,805,1499,40421.3142904487,75269.006361966,0,0,50.2128127831661,1,0
CI1706,exponential,TL,29,812,836,40772.8039799309,41977.9114867269,0,0,50.2128127831661,1,0
CI1706,exponential,TL,30,869,766,43634.9343085713,38463.0145919052,0,0,50.2128127831661,1,0
CI1706,exponential,TL,31,945,1596,47451.108080092,80139.6492019331,0,0,50.2128127831661,1,0
CI1706,exponential,TL,32,956,660,48003.4490207068,33140.4564368896,0,0,50.2128127831661,1,0
CI1706,exponential,TL,33,962,467,48304.7258974058,23449.3835697386,0,0,50.2128127831661,1,0
CI1706,exponential,TL,34,976,381,49007.7052763701,19131.0816703863,0,0,50.2128127831661,1,0
CI1706,exponential,TL,35,981,935,49258.7693402859,46948.9799522603,0,0,50.2128127831661,1,0
CI1706,exponential,TL,36,993,1270,49861.3230936839,63770.2722346209,0,0,50.2128127831661,1,0
CI1706,exponential,TL,37,1029,450,51668.9843538779,22595.7657524247,0,0,50.2128127831661,1,0
CI1706,exponential,TL,38,1032,487,51819.6227922274,24453.6398254019,0,0,50.2128127831661,1,0
CI1706,exponential,TL,39,1038,542,52120.8996689264,27215.344528476,0,0,50.2128127831661,1,0
CI1706,exponential,TL,40,1043,642,52371.9637328422,32236.6258067926,0,0,50.2128127831661,1,0
CI1706,exponential,TL,41,1053,1119,52874.0918606739,56188.1375043629,0,0,50.2128127831661,1,0
CI1706,exponential,TL,42,1078,1337,54129.4121802531,67134.5306910931,0,0,50.2128127831661,1,0
CI1706,exponential,TL,43,1071,558,53777.9224907709,28018.7495330067,0,0,50.2128127831661,1,0
CI1706,exponential,TL,44,1096,647,55033.24281035,32487.6898707085,0,0,50.2128127831661,1,0
