CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1140,patient,TL,1,3592,871,112566.197183099,27295.4225352113,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,2,3667,1202,114916.549295775,37668.3098591549,0,0,31.3380281690141,1,0
CI1140,patient,TL,3,2816,1014,88247.8873239437,31776.7605633803,0,0,31.3380281690141,1,0
CI1140,patient,TL,4,3428,1053,107426.76056338,32998.9436619718,0,0,31.3380281690141,1,0
CI1140,patient,TL,5,3533,1011,110717.253521127,31682.7464788732,0,0,31.3380281690141,1,0
CI1140,patient,TL,6,3584,2013,112315.492957746,63083.4507042254,0,0,31.3380281690141,1,0
CI1140,patient,TL,7,1395,1592,43716.5492957746,49890.1408450704,0,0,31.3380281690141,1,0
CI1140,patient,TL,8,3479,879,109025,27546.1267605634,0,0,31.3380281690141,1,0
CI1140,patient,TL,9,3632,1308,113819.718309859,40990.1408450704,0,0,31.3380281690141,1,0
CI1140,patient,TL,10,3526,2289,110497.887323944,71732.7464788732,0,0,31.3380281690141,1,0
CI1140,patient,TL,11,3456,794,108304.225352113,24882.3943661972,0,0,31.3380281690141,1,0
CI1140,patient,TL,12,1391,1914,43591.1971830986,59980.985915493,0,0,31.3380281690141,1,0
CI1140,patient,TL,13,1403,1504,43967.2535211268,47132.3943661972,0,0,31.3380281690141,1,0
CI1140,patient,TL,14,3489,2186,109338.38028169,68504.9295774648,0,0,31.3380281690141,1,0
CI1140,patient,TL,15,1543,1868,48354.5774647887,58539.4366197183,0,0,31.3380281690141,1,0
CI1140,patient,TL,16,2869,1030,89908.8028169014,32278.1690140845,0,0,31.3380281690141,1,0
CI1140,patient,TL,17,2778,1037,87057.0422535211,32497.5352112676,0,0,31.3380281690141,1,0
CI1140,patient,TL,18,2785,2140,87276.4084507042,67063.3802816901,0,0,31.3380281690141,1,0
CI1140,patient,TL,19,3075,3134,96364.4366197183,98213.3802816901,0,0,31.3380281690141,1,0
CI1140,patient,TL,20,1467,1907,45972.8873239437,59761.6197183099,0,0,31.3380281690141,1,0
CI1140,patient,TL,21,1659,2018,51989.7887323944,63240.1408450704,0,0,31.3380281690141,1,0
CI1140,patient,TL,22,1526,1328,47821.8309859155,41616.9014084507,0,0,31.3380281690141,1,0
CI1140,patient,TL,23,2938,1204,92071.1267605634,37730.985915493,0,0,31.3380281690141,1,0
CI1140,patient,TL,24,3256,2281,102036.61971831,71482.0422535211,0,0,31.3380281690141,1,0
CI1140,patient,TL,25,2435,2922,76308.0985915493,91569.7183098591,0,0,31.3380281690141,1,0
CI1140,patient,TL,26,3224,961,101033.802816901,30115.8450704225,0,0,31.3380281690141,1,0
CI1140,patient,TL,27,3329,2711,104324.295774648,84957.3943661972,0,0,31.3380281690141,1,0
CI1140,patient,TL,28,3424,1937,107301.408450704,60701.7605633803,0,0,31.3380281690141,1,0
CI1140,patient,TL,29,3452,2617,108178.873239437,82011.6197183099,0,0,31.3380281690141,1,0
CI1140,patient,TL,30,1735,1652,54371.4788732394,51770.4225352113,0,0,31.3380281690141,1,0
CI1140,patient,TL,31,2536,1032,79473.2394366197,32340.8450704225,0,0,31.3380281690141,1,0
CI1140,patient,TL,32,3136,1328,98276.0563380282,41616.9014084507,0,0,31.3380281690141,1,0
CI1140,patient,TL,33,3544,2519,111061.971830986,78940.4929577465,0,0,31.3380281690141,1,0
CI1140,patient,TL,34,1698,1487,53211.9718309859,46599.6478873239,0,0,31.3380281690141,1,0
CI1140,patient,TL,35,1849,2321,57944.014084507,72735.5633802817,0,0,31.3380281690141,1,0
CI1140,patient,TL,36,2407,1307,75430.6338028169,40958.8028169014,0,0,31.3380281690141,1,0
CI1140,patient,TL,37,2880,2161,90253.5211267606,67721.4788732394,0,0,31.3380281690141,1,0
CI1140,patient,TL,38,3121,2000,97805.985915493,62676.0563380282,0,0,31.3380281690141,1,0
CI1140,patient,TL,39,3355,2121,105139.084507042,66467.9577464789,0,0,31.3380281690141,1,0
CI1140,patient,TL,40,3763,2274,117925,71262.676056338,0,0,31.3380281690141,1,0
CI1140,patient,TL,41,1594,1720,49952.8169014084,53901.4084507042,0,0,31.3380281690141,1,0
CI1140,patient,TL,42,2249,2144,70479.2253521127,67188.7323943662,0,0,31.3380281690141,1,0
CI1140,patient,TL,43,2361,747,73989.0845070423,23409.5070422535,0,0,31.3380281690141,1,0
CI1140,patient,TL,44,2539,3044,79567.2535211268,95392.9577464789,0,0,31.3380281690141,1,0
CI1140,patient,TL,45,3501,1274,109714.436619718,39924.6478873239,0,0,31.3380281690141,1,0
CI1140,patient,TL,46,1307,1843,40958.8028169014,57755.985915493,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,47,1269,1795,39767.9577464789,56251.7605633803,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,48,1287,1923,40332.0422535211,60263.0281690141,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,49,3739,2219,117172.887323944,69539.0845070423,0,0,31.3380281690141,1,0
CI1140,patient,TL,50,2161,2134,67721.4788732394,66875.3521126761,0,0,31.3380281690141,1,0
CI1140,patient,TL,51,2881,1659,90284.8591549296,51989.7887323944,0,0,31.3380281690141,1,0
CI1140,patient,TL,52,2005,1132,62832.7464788732,35474.6478873239,0,0,31.3380281690141,1,0
CI1140,patient,TL,53,2053,1149,64336.9718309859,36007.3943661972,0,0,31.3380281690141,1,0
CI1140,patient,TL,54,3531,687,110654.577464789,21529.2253521127,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,55,3615,713,113286.971830986,22344.014084507,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,56,3579,1188,112158.802816901,37229.5774647887,0,0,31.3380281690141,1,0
CI1140,patient,TL,57,3579,1153,112158.802816901,36132.7464788732,0,0,31.3380281690141,1,0
CI1140,patient,TL,58,3694,1281,115762.676056338,40144.014084507,0,0,31.3380281690141,1,0
CI1140,patient,TL,59,2354,3123,73769.7183098591,97868.661971831,NaN,NaN,31.3380281690141,1,0
CI1140,patient,TL,1,3592,872,112566.197183099,27326.7605633803,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,2,3667,1203,114916.549295775,37699.6478873239,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,3,2816,1015,88247.8873239437,31808.0985915493,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,4,3428,1054,107426.76056338,33030.2816901408,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,5,3533,1012,110717.253521127,31714.0845070423,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,6,3584,2014,112315.492957746,63114.7887323944,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,7,1395,1593,43716.5492957746,49921.4788732394,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,8,3479,880,109025,27577.4647887324,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,9,3632,1309,113819.718309859,41021.4788732394,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,10,3526,2290,110497.887323944,71764.0845070423,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,11,3456,795,108304.225352113,24913.7323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,12,1391,1915,43591.1971830986,60012.323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,13,1403,1505,43967.2535211268,47163.7323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,14,3489,2187,109338.38028169,68536.2676056338,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,15,1543,1869,48354.5774647887,58570.7746478873,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,16,2869,1031,89908.8028169014,32309.5070422535,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,17,2778,1038,87057.0422535211,32528.8732394366,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,18,2785,2141,87276.4084507042,67094.7183098591,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,19,3075,3135,96364.4366197183,98244.7183098591,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,20,1467,1908,45972.8873239437,59792.9577464789,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,21,1659,2019,51989.7887323944,63271.4788732394,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,22,1526,1329,47821.8309859155,41648.2394366197,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,23,2938,1205,92071.1267605634,37762.323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,24,3256,2282,102036.61971831,71513.3802816901,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,25,2435,2923,76308.0985915493,91601.0563380282,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,26,3224,962,101033.802816901,30147.1830985915,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,27,3329,2712,104324.295774648,84988.7323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,28,3424,1938,107301.408450704,60733.0985915493,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,29,3452,2618,108178.873239437,82042.9577464789,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,30,1735,1653,54371.4788732394,51801.7605633803,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,31,2536,1033,79473.2394366197,32372.1830985915,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,32,3136,1329,98276.0563380282,41648.2394366197,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,33,3544,2520,111061.971830986,78971.8309859155,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,34,1698,1488,53211.9718309859,46630.985915493,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,35,1849,2322,57944.014084507,72766.9014084507,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,36,2407,1308,75430.6338028169,40990.1408450704,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,37,2880,2162,90253.5211267606,67752.8169014085,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,38,3121,2001,97805.985915493,62707.3943661972,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,39,3355,2122,105139.084507042,66499.2957746479,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,40,3763,2275,117925,71294.014084507,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,41,1594,1721,49952.8169014084,53932.7464788732,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,42,2249,2145,70479.2253521127,67220.0704225352,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,43,2361,748,73989.0845070423,23440.8450704225,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,44,2539,3045,79567.2535211268,95424.2957746479,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,45,3501,1275,109714.436619718,39955.985915493,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,46,1307,1844,40958.8028169014,57787.323943662,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,47,1269,1796,39767.9577464789,56283.0985915493,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,48,1287,1924,40332.0422535211,60294.3661971831,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,49,3739,2220,117172.887323944,69570.4225352113,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,50,2161,2135,67721.4788732394,66906.6901408451,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,51,2881,1660,90284.8591549296,52021.1267605634,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,52,2005,1133,62832.7464788732,35505.985915493,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,53,2053,1150,64336.9718309859,36038.7323943662,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,54,3531,688,110654.577464789,21560.5633802817,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,55,3615,714,113286.971830986,22375.3521126761,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,56,3579,1189,112158.802816901,37260.9154929577,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,57,3579,1154,112158.802816901,36164.0845070423,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,58,3694,1282,115762.676056338,40175.3521126761,0,0,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,59,2354,3124,73769.7183098591,97900,NaN,NaN,31.3380281690141,2,0.166666666666667
CI1140,patient,TL,1,3592,872,112566.197183099,27326.7605633803,NaN,NaN,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,2,3667,1203,114916.549295775,37699.6478873239,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,3,2816,1015,88247.8873239437,31808.0985915493,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,4,3428,1054,107426.76056338,33030.2816901408,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,5,3533,1012,110717.253521127,31714.0845070423,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,6,3584,2014,112315.492957746,63114.7887323944,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,7,1395,1593,43716.5492957746,49921.4788732394,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,8,3479,880,109025,27577.4647887324,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,9,3632,1309,113819.718309859,41021.4788732394,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,10,3526,2290,110497.887323944,71764.0845070423,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,11,3456,795,108304.225352113,24913.7323943662,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,12,1391,1915,43591.1971830986,60012.323943662,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,13,1403,1505,43967.2535211268,47163.7323943662,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,14,3489,2187,109338.38028169,68536.2676056338,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,15,1543,1869,48354.5774647887,58570.7746478873,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,16,2869,1031,89908.8028169014,32309.5070422535,0,0,31.3380281690141,3,0.333333333333333
CI1140,patient,TL,17,2778,1038,87057.0422535211,32528.8732394366,0,0,31.3380281690141,3,0.333333333333333
