CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1424,patient,TL,1,2610,2592,69966.8674698795,69484.3373493976,0,0,26.8072289156627,1,0
CI1424,patient,TL,2,2371,2400,63559.9397590361,64337.3493975904,0,0,26.8072289156627,1,0
CI1424,patient,TL,3,2845,1009,76266.5662650602,27048.4939759036,0,0,26.8072289156627,1,0
CI1424,patient,TL,4,2906,779,77901.8072289157,20882.8313253012,0,0,26.8072289156627,1,0
CI1424,patient,TL,5,2732,1776,73237.3493975904,47609.6385542169,0,0,26.8072289156627,1,0
CI1424,patient,TL,6,2937,1857,78732.8313253012,49781.0240963855,0,0,26.8072289156627,1,0
CI1424,patient,TL,7,2677,1227,71762.9518072289,32892.4698795181,0,0,26.8072289156627,1,0
CI1424,patient,TL,8,2696,1912,72272.2891566265,51255.421686747,0,0,26.8072289156627,1,0
CI1424,patient,TL,9,2880,1742,77204.8192771084,46698.1927710843,0,0,26.8072289156627,1,0
CI1424,patient,TL,10,2587,1176,69350.3012048193,31525.3012048193,0,0,26.8072289156627,1,0
CI1424,patient,TL,11,2672,2281,71628.9156626506,61147.2891566265,0,0,26.8072289156627,1,0
CI1424,patient,TL,12,1961,1536,52568.9759036145,41175.9036144578,0,0,26.8072289156627,1,0
CI1424,patient,TL,13,3325,2016,89134.0361445783,54043.3734939759,0,0,26.8072289156627,1,0
CI1424,patient,TL,14,2532,1760,67875.9036144578,47180.7228915663,0,0,26.8072289156627,1,0
CI1424,patient,TL,15,2663,1106,71387.6506024096,29648.7951807229,0,0,26.8072289156627,1,0
CI1424,patient,TL,16,2138,1410,57313.8554216867,37798.1927710843,0,0,26.8072289156627,1,0
CI1424,patient,TL,17,3863,2122,103556.325301205,56884.9397590361,0,0,26.8072289156627,1,0
CI1424,patient,TL,18,3079,962,82539.4578313253,25788.5542168675,0,0,26.8072289156627,1,0
CI1424,patient,TL,19,3170,2084,84978.9156626506,55866.265060241,0,0,26.8072289156627,1,0
CI1424,patient,TL,20,3641,2083,97605.1204819277,55839.4578313253,0,0,26.8072289156627,1,0
CI1424,patient,TL,21,3100,2663,83102.4096385542,71387.6506024096,0,0,26.8072289156627,1,0
CI1424,patient,TL,22,3447,1625,92404.5180722892,43561.7469879518,0,0,26.8072289156627,1,0
CI1424,patient,TL,23,2859,2105,76641.8674698795,56429.2168674699,0,0,26.8072289156627,1,0
CI1424,patient,TL,24,2779,1886,74497.2891566265,50558.4337349398,0,0,26.8072289156627,1,0
CI1424,patient,TL,25,2817,2121,75515.9638554217,56858.1325301205,NaN,NaN,26.8072289156627,1,0
CI1424,patient,TL,26,2653,2110,71119.578313253,56563.2530120482,NaN,NaN,26.8072289156627,1,0
CI1424,patient,TL,27,2598,1783,69645.1807228916,47797.2891566265,0,0,26.8072289156627,1,0
CI1424,patient,TL,1,2609,2594,69940.0602409639,69537.9518072289,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,2,2370,2402,63533.1325301205,64390.9638554217,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,3,2844,1011,76239.7590361446,27102.1084337349,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,4,2905,781,77875,20936.4457831325,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,5,2731,1778,73210.5421686747,47663.2530120482,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,6,2936,1859,78706.0240963855,49834.6385542169,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,7,2676,1229,71736.1445783133,32946.0843373494,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,8,2695,1914,72245.4819277108,51309.0361445783,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,9,2879,1744,77178.0120481928,46751.8072289157,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,10,2586,1178,69323.4939759036,31578.9156626506,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,11,2671,2283,71602.1084337349,61200.9036144578,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,12,1960,1538,52542.1686746988,41229.5180722892,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,13,3324,2018,89107.2289156627,54096.9879518072,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,14,2531,1762,67849.0963855422,47234.3373493976,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,15,2662,1108,71360.843373494,29702.4096385542,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,16,2137,1412,57287.0481927711,37851.8072289157,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,17,3862,2124,103529.518072289,56938.5542168675,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,18,3078,964,82512.6506024096,25842.1686746988,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,19,3169,2086,84952.1084337349,55919.8795180723,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,20,3640,2085,97578.313253012,55893.0722891566,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,21,3099,2665,83075.6024096386,71441.265060241,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,22,3446,1627,92377.7108433735,43615.3614457831,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,23,2858,2107,76615.0602409639,56482.8313253012,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,24,2778,1888,74470.4819277108,50612.0481927711,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,25,2816,2123,75489.156626506,56911.7469879518,NaN,NaN,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,26,2652,2112,71092.7710843373,56616.8674698795,NaN,NaN,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,27,2597,1785,69618.3734939759,47850.9036144578,0,0,26.8072289156627,2,0.166666666666667
CI1424,patient,TL,1,2608,2595,69913.2530120482,69564.7590361446,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,2,2369,2403,63506.3253012048,64417.7710843373,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,3,2843,1012,76212.9518072289,27128.9156626506,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,4,2904,782,77848.1927710843,20963.2530120482,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,5,2730,1779,73183.734939759,47690.0602409639,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,6,2935,1860,78679.2168674699,49861.4457831325,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,7,2675,1230,71709.3373493976,32972.8915662651,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,8,2694,1915,72218.6746987952,51335.843373494,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,9,2878,1745,77151.2048192771,46778.6144578313,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,10,2585,1179,69296.686746988,31605.7228915663,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,11,2670,2284,71575.3012048193,61227.7108433735,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,12,1959,1539,52515.3614457831,41256.3253012048,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,13,3323,2019,89080.421686747,54123.7951807229,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,14,2530,1763,67822.2891566265,47261.1445783133,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,15,2661,1109,71334.0361445783,29729.2168674699,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,16,2136,1413,57260.2409638554,37878.6144578313,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,17,3861,2125,103502.710843373,56965.3614457831,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,18,3077,965,82485.843373494,25868.9759036145,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,19,3168,2087,84925.3012048193,55946.686746988,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,20,3639,2086,97551.5060240964,55919.8795180723,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,21,3098,2666,83048.7951807229,71468.0722891566,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,22,3445,1628,92350.9036144578,43642.1686746988,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,23,2857,2108,76588.2530120482,56509.6385542169,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,24,2777,1889,74443.6746987952,50638.8554216867,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,25,2815,2124,75462.3493975904,56938.5542168675,NaN,NaN,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,26,2651,2113,71065.9638554217,56643.6746987952,NaN,NaN,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,27,2596,1786,69591.5662650602,47877.7108433735,0,0,26.8072289156627,3,0.333333333333333
CI1424,patient,TL,1,2608,2595,69913.2530120482,69564.7590361446,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,2,2369,2403,63506.3253012048,64417.7710843373,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,3,2843,1012,76212.9518072289,27128.9156626506,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,4,2904,782,77848.1927710843,20963.2530120482,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,5,2730,1779,73183.734939759,47690.0602409639,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,6,2935,1860,78679.2168674699,49861.4457831325,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,7,2675,1230,71709.3373493976,32972.8915662651,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,8,2694,1915,72218.6746987952,51335.843373494,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,9,2878,1745,77151.2048192771,46778.6144578313,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,10,2585,1179,69296.686746988,31605.7228915663,0,0,26.8072289156627,4,0.5
CI1424,patient,TL,11,2670,2284,71575.3012048193,61227.7108433735,0,0,26.8072289156627,4,0.5
