CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Timepoint
CI1374,patient,EP,40,2600.06864904552,2245.63839941263,69538.0957977613,60058.9596750884,14.1261529934254,377.799940194368,26.7447153071472,1,24
CI1374,patient,EP,41,2687.10976505139,2446.62812041116,71865.9856653547,65434.3725428571,24.7859857166909,662.894131599915,26.7447153071472,1,24
CI1374,patient,EP,42,3201.66519823789,2158.1013215859,85627.6242356732,57717.8054497931,0,0,26.7447153071472,1,24
CI1374,patient,EP,43,3183.09177679883,1217.28854625551,85130.8833670059,32556.0356162546,0,0,26.7447153071472,1,24
CI1374,patient,EP,1,2955.37812041116,667.03597650514,79121.2165662654,17857.8495895514,25.341681098967,678.44605891095,26.7719436710379,2,24
CI1374,patient,EP,2,2782.12408223201,708.096182085169,74482.8692153534,18957.1111004611,13.2377399120931,354.400027258407,26.7719436710379,2,24
CI1374,patient,EP,3,2717.00991189427,651.984948604993,72739.6363148851,17454.9043184174,29.0390840392951,777.432722158544,26.7719436710379,2,24
CI1374,patient,EP,4,2852.70888399413,844.266886930984,76372.5615521601,22602.6655402388,19.2873115046268,516.358817167629,26.7719436710379,2,24
CI1374,patient,EP,5,2549.96696035242,634.162261380323,68267.5718255628,16977.756339972,28.2523059868509,756.369144456898,26.7719436710379,2,24
CI1374,patient,EP,6,2599.0389133627,680.229809104258,69581.3233873818,18211.0741327001,27.1740616684053,727.502448299856,26.7719436710379,2,24
CI1374,patient,EP,7,2638.20631424376,887.104992657856,70629.9108375104,23749.5248937326,27.3412882416563,731.979428699234,26.7719436710379,2,24
CI1374,patient,EP,8,2589.13436123348,922.156387665198,69316.1592756914,24687.9188664605,26.1288767766779,699.52081725271,26.7719436710379,2,24
CI1374,patient,EP,9,2528.04478707783,910.138766519824,67680.6726375086,24366.1837900966,22.3467439125428,598.265769257705,26.7719436710379,2,24
CI1374,patient,EP,10,2831.48972099853,946.191629955947,75804.4833156955,25331.3890191882,14.4101241678023,385.787032513064,26.7719436710379,2,24
CI1374,patient,EP,11,2773.40455212922,1016.29441997063,74249.4304466036,27208.1769646439,26.3412316872293,705.205970956262,26.7719436710379,2,24
CI1374,patient,EP,12,2695.29001468429,1014.29148311307,72158.1524502387,27154.5544519166,30.2604239159495,810.130364539528,26.7719436710379,2,24
CI1374,patient,EP,13,2609.1637298091,1090.40308370044,69852.3844029645,29192.2099355542,15.2303026544095,407.74480475671,26.7719436710379,2,24
CI1374,patient,EP,14,2587.13142437592,1108.4295154185,69262.5367629641,29674.8125501,26.2449197315246,702.627512703288,26.7719436710379,2,24
CI1374,patient,EP,15,2489.98898678414,1149.48972099853,66661.8448956898,30774.0740610098,16.1031476553513,431.11256195547,26.7719436710379,2,24
CI1374,patient,EP,16,2476.96989720999,1021.30176211454,66313.2985629623,27342.2332464621,24.2384469385212,648.910336111531,26.7719436710379,2,24
CI1374,patient,EP,17,2648.22099853157,1174.52643171806,70898.023401147,31444.3554701011,15.3956745234191,412.172131118609,26.7719436710379,2,24
CI1374,patient,EP,18,2638.20631424376,1178.53230543319,70629.9108375104,31551.6004955557,16.5987446719823,444.380657368251,26.7719436710379,2,24
CI1374,patient,EP,19,2863.53671071953,1085.39574155653,76662.4435193324,29058.153653736,17.3739642895212,465.134793301685,26.7719436710379,2,24
CI1374,patient,EP,20,2895.58370044053,1069.37224669604,77520.4037229693,28629.1735519175,17.1391701956586,458.848899046503,26.7719436710379,2,24
CI1374,patient,EP,21,2955.6718061674,987.251835535977,79129.0791047885,26430.6505300979,16.1031476553513,431.11256195547,26.7719436710379,2,24
CI1374,patient,EP,22,3221.33259911894,783.021292217328,86241.3348892904,20963.0019284656,26.3412316872293,705.205970956262,26.7719436710379,2,24
CI1374,patient,EP,23,3106.1637298091,818.07268722467,83158.0404074703,21901.3959011935,14.4101241678023,385.787032513064,26.7719436710379,2,24
CI1374,patient,EP,24,3005.0154185022,835.09765051395,80450.1035147413,22357.1872593756,17.8342814660193,477.458378821703,26.7719436710379,2,24
CI1374,patient,EP,25,3212.31938325991,910.20778267254,86000.0335820176,24368.0314866496,19.1224878407296,511.946167322121,26.7719436710379,2,24
CI1374,patient,EP,26,3198.29882525697,959.279735682819,85624.6759929264,25681.7830484686,17.1391701956586,458.848899046503,26.7719436710379,2,24
CI1374,patient,EP,27,3149.2268722467,990.325256975037,84310.9244311074,26512.9319957418,21.3499591979008,571.579905025158,26.7719436710379,2,24
CI1374,patient,EP,28,3032.0550660793,955.273861967695,81174.00743656,25574.538023014,20.7484308399784,555.475821710329,26.7719436710379,2,24
CI1374,patient,EP,29,2986.98898678414,1057.42364170338,79967.5009001956,28309.2861721066,20.2293288806032,541.578453294408,26.7719436710379,2,24
CI1374,patient,EP,30,3031.05359765051,1068.43979441997,81147.1961801963,28604.2099921068,21.1353812976485,565.835237566554,26.7719436710379,2,24
CI1374,patient,EP,31,3122.1872246696,1022.37224669604,83587.0205092888,27370.8921993787,20.5275660312253,549.562841491475,26.7719436710379,2,24
CI1374,patient,EP,32,3124.19016152717,1049.41189427313,83640.6430220161,28094.7961211974,18.1439764274176,485.749514883463,26.7719436710379,2,24
CI1374,patient,EP,33,3256.38399412628,1055.42070484581,87179.7288620183,28255.6636593793,27.3412882416559,731.979428699221,26.7719436710379,2,24
CI1374,patient,EP,34,3355.52936857562,949.265051395007,89834.04324202,25413.670484832,24.4879057944575,655.588834550899,26.7719436710379,2,24
CI1374,patient,EP,35,3442.65712187959,951.26798825257,92166.6225456578,25467.2929975593,23.3443577608807,624.973831010856,26.7719436710379,2,24
CI1374,patient,EP,36,3408.60719530103,964.287077826725,91255.0398292936,25815.8393302868,12.1192234692608,324.455168055771,26.7719436710379,2,24
CI1374,patient,EP,37,3454.18428781204,992.04919236417,92475.2271826881,26559.0850968722,16.2284658695438,434.467574126789,26.7719436710379,2,24
CI1374,patient,EP,38,3362.04919236417,1058.14610866373,90008.591597232,28328.6280168733,22.504833005676,602.498121554072,26.7719436710379,2,24
CI1374,patient,EP,39,3388.08737151248,1106.21659324523,90705.684262687,29615.5683223287,16.1345684611419,431.953757998196,26.7719436710379,2,24
CI1374,patient,EP,40,3473.21218795888,1071.16519823789,92984.6410535975,28677.1743496008,22.7064731688651,607.89642064479,26.7719436710379,2,24
CI1374,patient,EP,41,3514.27239353891,1133.25624082232,94083.9025645073,30339.4722441473,25.1812891009164,674.152053373855,26.7719436710379,2,24
CI1374,patient,EP,42,3636.45154185022,1146.27533039648,97354.875840873,30688.0185768748,22.2331349208035,595.224235730337,26.7719436710379,2,24
CI1374,patient,EP,43,3600.3986784141,1207.36490455213,96389.6706117815,32323.5052150577,17.2275929847277,461.216148974697,26.7719436710379,2,24
CI1374,patient,EP,44,3564.34581497797,1257.43832599119,95424.46538269,33664.0680332403,13.0838074699729,350.27895658882,26.7719436710379,2,24
CI1374,patient,EP,45,3424.14023494861,1195.34728340675,91670.8894917785,32001.7701386938,13.0838074699729,350.27895658882,26.7719436710379,2,24
CI1374,patient,EP,46,3753.24008810573,1180.1093979442,100481.532222648,31593.8223274246,15.0967009268918,404.168026833253,26.7719436710379,2,24
CI1374,patient,EP,47,3748.23274596182,1200.13876651982,100347.47594083,32130.0474546976,23.6889425585781,634.199035804705,26.7719436710379,2,24
CI1374,patient,EP,48,3788.29148311307,1204.14464023495,101419.926195376,32237.2924801522,14.0902541984324,377.223491711036,26.7719436710379,2,24
CI1374,patient,EP,49,3834.359030837,1233.1872246696,102653.243988104,33014.8189146982,24.342698804316,651.701361190189,26.7719436710379,2,24
CI1374,patient,EP,50,3778.27679882526,1289.26945668135,101151.813631739,34516.2492710628,22.1646900126072,593.391832503536,26.7719436710379,2,24
CI1374,patient,EP,51,3713.18135095448,1337.33994126285,99409.0819681017,35803.1895765181,24.2384469385212,648.910336111531,26.7719436710379,2,24
CI1374,patient,EP,52,3713.18135095448,1384.40895741557,99409.0819681017,37063.3186256098,20.2293288806032,541.578453294408,26.7719436710379,2,24
CI1374,patient,EP,53,3829.3516886931,1373.39280469897,102519.187706285,36768.3948056096,24.1756800305558,647.229943987077,26.7719436710379,2,24
CI1374,patient,EP,54,3955.53671071953,1441.49265785609,105897.406008106,38591.5602383381,13.427674149545,359.484935964671,26.7719436710379,2,24
CI1374,patient,EP,55,3875.41923641703,1473.53964757709,103752.505499014,39449.520441975,20.1540800312968,539.563895339469,26.7719436710379,2,24
CI1374,patient,EP,56,3550.94346549192,1385.41042584435,95065.6584371899,37090.1298819735,24.342698804316,651.701361190189,26.7719436710379,2,24
CI1374,patient,EP,57,3490.85535976505,1367.38399412628,93456.9830553707,36607.5272674277,21.2310169955631,568.395591084064,26.7719436710379,2,24
CI1374,patient,EP,58,3438.77900146843,1316.30910425844,92062.7977244607,35240.1531928814,21.7261988858531,581.652572757826,26.7719436710379,2,24
CI1374,patient,EP,59,3273.94346549192,1343.13729809104,87649.8300403124,35958.3960869634,24.1756800305558,647.229943987077,26.7719436710379,2,24
CI1374,patient,EP,60,3364.07562408223,1356.1563876652,90062.8431130412,36306.9424196909,26.2449197315246,702.627512703288,26.7719436710379,2,24
CI1374,patient,EP,61,3336.03450807636,1406.22980910426,89312.1279348589,37647.5052378736,18.1160411122702,485.001632199904,26.7719436710379,2,24
CI1374,patient,EP,62,3294.97430249633,1538.42364170338,88212.8664239491,41186.5910778758,26.6470907807201,713.394413378471,26.7719436710379,2,24
CI1374,patient,EP,63,3447.19750367107,1485.34581497797,92288.1773912244,39765.5944906022,20.1289345691891,538.890702444338,26.7719436710379,2,24
CI1374,patient,EP,64,3481.24743024963,1518.39427312775,93199.7601075886,40650.3659506027,20.5275660312253,549.562841491475,26.7719436710379,2,24
CI1374,patient,EP,65,3743.3986784141,1587.12408223201,100218.05855674,42490.3965284631,24.1547214830269,646.668842933205,26.7719436710379,2,24
CI1374,patient,EP,66,3513.06093979442,1642.20484581498,94051.4695930997,43965.0156284641,24.4879057944575,655.588834550899,26.7719436710379,2,24
CI1374,patient,EP,67,3379.86563876652,1687.27092511013,90485.5724967338,45171.5221648285,12.243952897229,327.794417275455,26.7719436710379,2,24
CI1374,patient,EP,68,3331.79515418502,1670.24596182085,89198.6321912784,44715.7308066464,29.1869551253242,781.39151854429,26.7719436710379,2,24
CI1374,patient,EP,69,3631.2342143906,1738.34581497797,97215.1978440108,46538.8962393748,20.1289345691891,538.890702444338,26.7719436710379,2,24
CI1374,patient,EP,70,3526.08002936858,1762.38105726872,94400.0159258272,47182.3663921025,24.4879057944575,655.588834550899,26.7719436710379,2,24
CI1374,patient,EP,71,3937.68355359765,1526.03450807636,105419.442291289,40854.9098902803,27.2485112919439,729.495609427562,26.7719436710379,2,24
CI1374,patient,EP,72,3960.71732745962,1595.13582966226,106036.101187653,42704.8865793724,14.4101241678023,385.787032513064,26.7719436710379,2,24
CI1374,patient,EP,73,3896.62334801762,1700.29001468429,104320.180780379,45520.068497556,15.6242548350838,418.291670346804,26.7719436710379,2,24
CI1374,patient,EP,74,3719.36343612335,1840.49559471366,99574.5884040122,49273.6443884674,23.1701437011117,620.309782016016,26.7719436710379,2,24
CI1374,patient,EP,75,3555.22980910426,1850.09618208517,95180.412186934,49530.6707727864,15.2303026544099,407.744804756722,26.7719436710379,2,24
CI1374,patient,EP,76,3580.26651982379,1871.12701908957,95850.6935960254,50093.7071564231,29.1869551253242,781.39151854429,26.7719436710379,2,24
CI1374,patient,EP,77,3525.18575624082,1915.19162995595,94376.0744960244,51273.4024364239,16.1345684611419,431.953757998196,26.7719436710379,2,24
CI1374,patient,EP,78,3476.11380323054,1891.1563876652,93062.3229342054,50629.9322836962,22.141828026108,592.779772688772,26.7719436710379,2,24
CI1374,patient,EP,79,3855.19309838473,1904.05359765051,103211.01247093,50975.2156629366,16.5987446719828,444.380657368263,26.7719436710379,2,24
CI1374,patient,EP,80,3860.20044052863,1950.12114537445,103345.068752748,52208.5334556647,24.2384469385208,648.910336111519,26.7719436710379,2,24
CI1374,patient,EP,81,3932.30616740088,1960.13582966226,105275.479210931,52476.6460193012,25.4811959303784,682.181142118771,26.7719436710379,2,24
CI1374,patient,EP,82,4030.28560939794,1799.09618208517,107898.579312996,48165.3016455635,28.1805083968647,754.446983422073,26.7719436710379,2,24
CI1374,patient,EP,83,4026.27973568282,1824.1328928047,107791.334287542,48835.5830546548,28.6262891226999,766.381399903768,26.7719436710379,2,24
CI1374,patient,EP,84,4017.26651982379,1862.18869309838,107550.032980269,49854.4107964736,27.4706495706586,735.442682912493,26.7719436710379,2,24
CI1374,patient,EP,85,4013.26064610866,1894.23568281938,107442.787954814,50712.3710001105,29.4632874907621,788.789473066279,26.7719436710379,2,24
CI1374,patient,EP,86,3867.20631424376,2045.03597650514,103532.629609216,54749.5879682416,23.3443577608807,624.973831010856,26.7719436710379,2,24
CI1374,patient,EP,87,3831.15345080764,2079.0859030837,102567.424380124,55661.1706846058,13.6891554957543,366.485299836414,26.7719436710379,2,24
CI1374,patient,EP,88,3805.11527165932,2122.14904552129,101870.33171467,56814.0547082429,14.2333061319334,381.05327001676,26.7719436710379,2,24
CI1374,patient,EP,89,3894.24596182085,2112.13436123348,104256.533531035,56545.9421446063,18.1439764274171,485.74951488345,26.7719436710379,2,24
CI1374,patient,EP,90,3971.359030837,2122.14904552129,106321.000271036,56814.0547082429,25.1611682114859,673.61337805541,26.7719436710379,2,24
CI1374,patient,EP,91,3578.97430249633,2129.9919236417,95816.0984265239,57024.0237995013,12.1192234692608,324.455168055772,26.7719436710379,2,24
CI1374,patient,EP,92,3663.09765051395,2198.09177679883,98068.2439610708,58847.1892322298,26.85534829909,718.969871929342,26.7719436710379,2,24
CI1374,patient,EP,93,3790.28414096916,2228.13582966226,101473.273519255,59651.5269231394,22.2331349208035,595.224235730337,26.7719436710379,2,24
CI1374,patient,EP,94,3746.21953010279,2280.21218795888,100293.578239254,61045.7122540493,23.1701437011117,620.309782016016,26.7719436710379,2,24
CI1374,patient,EP,95,3827.33847283407,2298.23861967695,102465.29000471,61528.3148685951,20.1540800312969,539.563895339469,26.7719436710379,2,24
CI1374,patient,EP,96,3813.31791483113,2306.2503671072,102089.932415619,61742.8049195043,24.6733448351307,660.553398102212,26.7719436710379,2,24
CI1374,patient,EP,97,4030.63656387665,2375.3516886931,107907.975046531,63592.7816085964,21.5153736400887,576.008371153788,26.7719436710379,2,24
CI1374,patient,EP,98,3769.25330396476,2448.45888399413,100910.237135618,65550.0033231431,18.1160411122702,485.001632199904,26.7719436710379,2,24
CI1374,patient,EP,99,3754.23127753304,2439.4456681351,100508.068290163,65308.7020158702,19.148954964595,512.654743671379,26.7719436710379,2,24
CI1374,patient,EP,100,3710.16666666667,2421.41923641703,99328.3730101624,64826.0994013244,20.1289345691886,538.890702444325,26.7719436710379,2,24
CI1374,patient,EP,101,3672.11086637298,2348.31204111601,98309.5452683436,62868.8776867777,22.2331349208035,595.224235730337,26.7719436710379,2,24
CI1374,patient,EP,102,3579.97577092511,2371.34581497797,95842.9096828875,63485.5365831418,15.3956745234191,412.172131118609,26.7719436710379,2,24
CI1374,patient,EP,103,3586.98604992658,2436.44126284875,96030.5884774331,65228.2682467792,14.2333061319339,381.053270016772,26.7719436710379,2,24
CI1374,patient,EP,104,3502.86270190896,2361.33113069016,93778.4429428862,63217.4240195052,20.2293288806032,541.578453294408,26.7719436710379,2,24
CI1374,patient,EP,105,3506.86857562408,2307.25183553598,93885.6879683408,61769.616175868,17.1095943838107,458.057097077686,26.7719436710379,2,24
CI1374,patient,EP,106,3527.89941262849,2280.21218795888,94448.7243519776,61045.7122540493,28.3417972023795,758.764998238083,26.7719436710379,2,24
CI1374,patient,EP,107,3237.96696035242,2312.98751835536,86686.6690712369,61923.1715532234,27.3783109915087,732.97059967283,26.7719436710379,2,24
CI1374,patient,EP,108,3336.11086637298,2368.06828193833,89314.1721948749,63397.7906532244,17.5768364688914,470.566075860205,26.7719436710379,2,24
CI1374,patient,EP,109,3410.21953010279,2382.08883994126,91298.2051657852,63773.1482423155,24.342698804316,651.70136119019,26.7719436710379,2,24
CI1374,patient,EP,110,3645.56461086637,2587.38986784141,97598.8504112437,69269.4557968644,20.3789930335862,545.585253567643,26.7719436710379,2,24
CI1374,patient,EP,111,3669.59985315712,2615.43098384728,98242.3205639714,70020.1709750467,13.2377399120927,354.400027258396,26.7719436710379,2,24
CI1374,patient,EP,112,3712.66299559471,2668.50881057269,99395.2045876085,71441.1675623203,19.5416606636817,523.168238526624,26.7719436710379,2,24
CI1374,patient,EP,113,3692.63362701909,2661.49853157122,98858.9794603354,71253.4887677747,26.1869625321936,701.075885827467,26.7719436710379,2,24
CI1374,patient,EP,114,3391.19162995595,2559.34875183554,90788.7912948758,68518.7406186821,26.1676149399458,700.55791317764,26.7719436710379,2,24
CI1374,patient,EP,115,3347.12701908957,2531.30763582966,89609.0960148751,67768.0254404998,21.1353812976485,565.835237566554,26.7719436710379,2,24
CI1374,patient,EP,116,3251.98751835536,2519.29001468429,87062.026660328,67446.290364136,17.8342814660192,477.458378821702,26.7719436710379,2,24
CI1374,patient,EP,117,3231.95814977974,2504.26798825257,86525.801533055,67044.1215186812,22.2331349208031,595.224235730325,26.7719436710379,2,24
CI1374,patient,EP,118,3189.89647577093,2589.39280469897,85399.7287657815,69323.0783095917,25.181289100916,674.152053373843,26.7719436710379,2,24
CI1374,patient,EP,119,3145.83186490455,2590.39427312775,84220.0334857808,69349.8895659554,22.1418280261076,592.77977268876,26.7719436710379,2,24
CI1374,patient,EP,120,2977.21953010279,2376.97870778267,79705.9535562258,63636.3400720142,19.148954964595,512.654743671379,26.7719436710379,2,24
CI1374,patient,EP,121,2971.2107195301,2404.01835535976,79545.0860180439,64360.2439938328,26.4754798241863,708.800054516816,26.7719436710379,2,24
CI1374,patient,EP,122,2840.01835535976,2467.11086637298,76032.8114344053,66049.353144743,25.1611682114859,673.61337805541,26.7719436710379,2,24
CI1374,patient,EP,123,2746.88179148311,2415.03450807636,73539.3645925856,64655.167813833,17.1981692348404,460.428418000124,26.7719436710379,2,24
CI1374,patient,EP,124,2699.8127753304,2431.05800293686,72279.2355434939,65084.1479156514,22.2331349208035,595.224235730337,26.7719436710379,2,24
CI1374,patient,EP,125,3071.35756240822,2599.3046989721,82226.2116544092,69588.4389847452,25.1812891009164,674.152053373855,26.7719436710379,2,24
CI1374,patient,EP,126,3090.38546255507,2648.37665198238,82735.6255253186,70902.1905465642,26.2449197315246,702.627512703288,26.7719436710379,2,24
CI1374,patient,EP,127,2901.10792951542,2613.32525697504,77668.2980725882,69963.7965738363,22.7064731688655,607.896420644802,26.7719436710379,2,24
CI1374,patient,EP,128,2683.41483113069,2324.11086637298,71840.2307050585,62220.9651997845,14.0902541984323,377.223491711036,26.7719436710379,2,24
CI1374,patient,EP,129,2617.31791483113,2272.03450807636,70070.6877850574,60826.7798688746,28.1984749325736,754.927982504035,26.7719436710379,2,24
CI1374,patient,EP,130,2631.33847283407,2353.15345080764,70446.0453741485,62998.4916343305,21.1353812976485,565.835237566554,26.7719436710379,2,24
CI1374,patient,EP,131,2609.30616740088,2380.19309838473,69856.1977341482,63722.3955561491,19.1224878407296,511.946167322121,26.7719436710379,2,24
CI1374,patient,EP,132,2501.14757709251,2336.12848751836,66960.5820468736,62542.7002761484,18.1160411122702,485.001632199904,26.7719436710379,2,24
CI1374,patient,EP,133,2447.06828193833,2321.10646108664,65512.7742032364,62140.5314306936,11.7801569327433,315.377697839389,26.7719436710379,2,24
CI1374,patient,EP,134,2478.11380323054,2369.17694566813,66343.9231505096,63427.4717361489,13.0838074699729,350.27895658882,26.7719436710379,2,24
CI1374,patient,EP,135,2352.93024963289,2287.05653450808,62992.5161050529,61228.9487143294,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,136,2359.94052863436,2412.24008810573,63180.1948995985,64580.355759786,17.5768364688914,470.566075860205,26.7719436710379,2,24
CI1374,patient,EP,137,2454.07856093979,2508.38105726872,65700.4529977819,67154.2363706967,18.5579607138577,496.832678880734,26.7719436710379,2,24
CI1374,patient,EP,138,2517.17107195301,2585.49412628488,67389.5621486921,69218.703110698,14.2333061319339,381.053270016772,26.7719436710379,2,24
CI1374,patient,EP,139,2486.12555066079,2566.46622613803,66558.4132014188,68709.2892397886,23.1482747545675,619.724307810989,26.7719436710379,2,24
CI1374,patient,EP,140,2233.21365638767,2389.10646108664,59787.4702142032,63961.0236003242,11.070914013054,296.389886344385,26.7719436710379,2,24
CI1374,patient,EP,141,2256.24743024963,2397.11820851689,60404.1291105672,64175.5136512334,19.5416606636817,523.168238526624,26.7719436710379,2,24
CI1374,patient,EP,142,2301.31350954479,2482.24302496329,61610.6356469316,66454.4704421439,26.1676149399453,700.557913177626,26.7719436710379,2,24
CI1374,patient,EP,143,2233.21365638767,2490.25477239354,59787.4702142032,66668.9604930531,19.1224878407296,511.946167322121,26.7719436710379,2,24
CI1374,patient,EP,144,2172.12408223201,2444.1872246696,58151.9835760203,65435.6427003251,28.1805083968647,754.446983422073,26.7719436710379,2,24
CI1374,patient,EP,145,2133.06681350954,2460.2107195301,57106.3445778378,65864.6228021435,12.1192234692608,324.455168055772,26.7719436710379,2,24
CI1374,patient,EP,146,2152.09471365639,2502.27239353891,57615.7584487472,66990.695569417,11.4752582646088,307.21496787072,26.7719436710379,2,24
CI1374,patient,EP,147,2058.95814977974,2503.27386196769,55122.3116069275,67017.5068257806,17.3739642895212,465.134793301684,26.7719436710379,2,24
CI1374,patient,EP,148,2083.99486049927,2569.37077826725,55792.5930160188,68787.0497457817,12.1192234692608,324.455168055772,26.7719436710379,2,24
CI1374,patient,EP,149,2155.09911894273,2606.42511013216,57696.1922178382,69779.0662312369,24.1756800305558,647.229943987077,26.7719436710379,2,24
CI1374,patient,EP,150,2018.89941262849,2386.10205580029,54049.8613523814,63880.5898312332,20.3541254306279,544.919499502011,26.7719436710379,2,24
CI1374,patient,EP,151,1977.83920704846,2420.15198237885,52950.5998414716,64792.1725475974,23.148274754567,619.724307810976,26.7719436710379,2,24
