CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1442,exponential,TL,1,2810,2804,82379.0548601359,82203.1565223563,0,0,29.3163896299416,1,0
CI1442,exponential,TL,2,2810,1655,82379.0548601359,48518.6248375534,0,0,29.3163896299416,1,0
CI1442,exponential,TL,3,2843,1858,83346.495717924,54469.8519324315,0,0,29.3163896299416,1,0
CI1442,exponential,TL,4,2640,1965,77395.2686230458,57606.7056228353,0,0,29.3163896299416,1,0
CI1442,exponential,TL,5,2813,1971,82467.0040290257,57782.6039606149,0,0,29.3163896299416,1,0
CI1442,exponential,TL,6,2368,2229,69421.2106437017,65346.2324851398,0,0,29.3163896299416,1,0
CI1442,exponential,TL,7,2723,1719,79828.528962331,50394.8737738696,0,0,29.3163896299416,1,0
CI1442,exponential,TL,8,2703,1853,79242.2011697322,54323.2699842818,0,0,29.3163896299416,1,0
CI1442,exponential,TL,9,2676,2647,78450.6586497237,77600.4833504554,0,0,29.3163896299416,1,0
CI1442,exponential,TL,10,2557,2868,74962.0082837607,84079.4054586725,0,0,29.3163896299416,1,0
CI1442,exponential,TL,11,2226,1994,65258.28331625,58456.8809221036,0,0,29.3163896299416,1,0
CI1442,exponential,TL,12,2397,2850,70271.38594297,83551.7104453336,0,0,29.3163896299416,1,0
CI1442,exponential,TL,13,2406,2815,70535.2334496395,82525.6368082856,0,0,29.3163896299416,1,0
CI1442,exponential,TL,14,3495,1511,102460.781756646,44297.0647308418,0,0,29.3163896299416,1,0
CI1442,exponential,TL,15,2796,2737,81968.6254053167,80238.9584171502,0,0,29.3163896299416,1,0
CI1442,exponential,TL,16,3489,1469,102284.883418866,43065.7763663842,0,0,29.3163896299416,1,0
CI1442,exponential,TL,17,1986,2148,58222.349805064,62971.6049251146,0,0,29.3163896299416,1,0
CI1442,exponential,TL,18,2693,1909,78949.0372734328,55964.9878035585,0,0,29.3163896299416,1,0
CI1442,exponential,TL,19,1748,2525,51245.0490731379,74023.8838156026,0,0,29.3163896299416,1,0
CI1442,exponential,TL,20,3566,1466,104542.245420372,42977.8271974944,0,0,29.3163896299416,1,0
CI1442,exponential,TL,21,3304,914,96861.3513373271,26795.1801217666,0,0,29.3163896299416,1,0
CI1442,exponential,TL,22,1805,888,52916.0832820446,26032.9539913881,0,0,29.3163896299416,1,0
CI1442,exponential,TL,23,2135,1895,62590.4918599253,55554.5583487393,0,0,29.3163896299416,1,0
