CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1424,exponential,TL,1,3317,2249,104584.852473344,70910.863193413,0,0,31.5299525092988,1,0
CI1424,exponential,TL,2,2338,2214,73717.0289667406,69807.3148555875,0,0,31.5299525092988,1,0
CI1424,exponential,TL,3,2394,2134,75482.7063072613,67284.9186548436,0,0,31.5299525092988,1,0
CI1424,exponential,TL,4,3393,2160,106981.128864051,68104.6974200854,0,0,31.5299525092988,1,0
CI1424,exponential,TL,5,3360,2362,105940.640431244,74473.7478269638,0,0,31.5299525092988,1,0
CI1424,exponential,TL,6,3409,2376,107485.6081042,74915.1671620939,0,0,31.5299525092988,1,0
CI1424,exponential,TL,7,3385,2309,106728.889243976,72802.6603439709,0,0,31.5299525092988,1,0
CI1424,exponential,TL,8,2396,2004,75545.7662122799,63186.0248286348,0,0,31.5299525092988,1,0
CI1424,exponential,TL,9,2045,2229,64478.752881516,70280.264143227,0,0,31.5299525092988,1,0
CI1424,exponential,TL,10,2616,2093,82482.3557643256,65992.1906019624,0,0,31.5299525092988,1,0
CI1424,exponential,TL,11,2081,1754,65613.8311718508,55303.5367013101,0,0,31.5299525092988,1,0
CI1424,exponential,TL,12,2273,2355,71667.5820536362,74253.0381593987,0,0,31.5299525092988,1,0
CI1424,exponential,TL,13,3071,2029,96828.4841560566,63974.2736413673,0,0,31.5299525092988,1,0
CI1424,exponential,TL,14,3130,2534,98688.7513541052,79896.8996585631,0,0,31.5299525092988,1,0
CI1424,exponential,TL,15,3948,1959,124480.252506712,61767.1769657163,0,0,31.5299525092988,1,0
CI1424,exponential,TL,16,2941,2308,92729.5903298477,72771.1303914616,0,0,31.5299525092988,1,0
CI1424,exponential,TL,17,3143,1719,99098.6407367261,54199.9883634846,0,0,31.5299525092988,1,0
CI1424,exponential,TL,18,3505,1283,110512.483545092,40452.9290694304,0,0,31.5299525092988,1,0
CI1424,exponential,TL,19,2458,1564,77500.6232678564,49312.8457245433,0,0,31.5299525092988,1,0
CI1424,exponential,TL,20,3292,2622,103796.603660612,82671.5354793814,0,0,31.5299525092988,1,0
CI1424,exponential,TL,21,3526,2353,111174.612547788,74189.9782543801,0,0,31.5299525092988,1,0
CI1424,exponential,TL,22,2451,2272,77279.9136002913,71636.0521011269,0,0,31.5299525092988,1,0
CI1424,exponential,TL,23,3227,1657,101747.156747507,52245.1313079081,0,0,31.5299525092988,1,0
CI1424,exponential,TL,24,3345,1516,105467.691143604,47799.408004097,0,0,31.5299525092988,1,0
CI1424,exponential,TL,25,3544,2241,111742.151692955,70658.6235733386,0,0,31.5299525092988,1,0
CI1424,exponential,TL,26,3218,2861,101463.387174924,90207.1941291039,0,0,31.5299525092988,1,0
CI1424,exponential,TL,27,2915,1284,91909.811564606,40484.4590219397,0,0,31.5299525092988,1,0
CI1424,exponential,TL,28,1954,1887,61609.5272031698,59497.0203850468,0,0,31.5299525092988,1,0
CI1424,exponential,TL,29,2828,1700,89166.705696297,53600.9192658079,0,0,31.5299525092988,1,0
CI1424,exponential,TL,30,3457,965,108999.045824646,30426.4041714733,0,0,31.5299525092988,1,0
CI1424,exponential,TL,31,3781,1663,119214.750437659,52434.3110229639,0,0,31.5299525092988,1,0
CI1424,exponential,TL,32,2020,1590,63690.5040687836,50132.6244897851,0,0,31.5299525092988,1,0
CI1424,exponential,TL,33,2365,2720,74568.3376844916,85761.4708252927,0,0,31.5299525092988,1,0
CI1424,exponential,TL,34,2885,2868,90963.912989327,90427.903796669,0,0,31.5299525092988,1,0
CI1424,exponential,TL,35,2906,2603,91626.0419920223,82072.4663817048,0,0,31.5299525092988,1,0
CI1424,exponential,TL,36,2078,1644,65519.2413143229,51835.2419252872,0,0,31.5299525092988,1,0
CI1424,exponential,TL,37,3269,2664,103071.414752898,83995.793484772,0,0,31.5299525092988,1,0
CI1424,exponential,TL,38,3297,1513,103954.253423158,47704.8181465691,0,0,31.5299525092988,1,0
CI1424,exponential,TL,39,2516,1601,79329.3605133958,50479.4539673874,0,0,31.5299525092988,1,0
CI1424,exponential,TL,40,2495,1596,78667.2315107005,50321.8042048409,NaN,NaN,31.5299525092988,1,0
CI1424,exponential,TL,41,2052,1634,64699.4625490811,51519.9424001942,NaN,NaN,31.5299525092988,1,0
CI1424,exponential,TL,1,3317,2249,104584.852473344,70910.863193413,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,2,2338,2214,73717.0289667406,69807.3148555875,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,3,2394,2134,75482.7063072613,67284.9186548436,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,4,3393,2160,106981.128864051,68104.6974200854,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,5,3360,2362,105940.640431244,74473.7478269638,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,6,3409,2376,107485.6081042,74915.1671620939,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,7,3385,2309,106728.889243976,72802.6603439709,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,8,2396,2004,75545.7662122799,63186.0248286348,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,9,2045,2229,64478.752881516,70280.264143227,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,10,2616,2093,82482.3557643256,65992.1906019624,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,11,2081,1754,65613.8311718508,55303.5367013101,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,12,2273,2355,71667.5820536362,74253.0381593987,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,13,3071,2029,96828.4841560566,63974.2736413673,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,14,3130,2534,98688.7513541052,79896.8996585631,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,15,3948,1959,124480.252506712,61767.1769657163,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,16,2941,2308,92729.5903298477,72771.1303914616,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,17,3143,1719,99098.6407367261,54199.9883634846,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,18,3505,1283,110512.483545092,40452.9290694304,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,19,2458,1564,77500.6232678564,49312.8457245433,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,20,3292,2622,103796.603660612,82671.5354793814,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,21,3526,2353,111174.612547788,74189.9782543801,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,22,2451,2272,77279.9136002913,71636.0521011269,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,23,3227,1657,101747.156747507,52245.1313079081,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,24,3345,1516,105467.691143604,47799.408004097,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,25,3544,2241,111742.151692955,70658.6235733386,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,26,3218,2861,101463.387174924,90207.1941291039,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,27,2915,1284,91909.811564606,40484.4590219397,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,28,1954,1887,61609.5272031698,59497.0203850468,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,29,2828,1700,89166.705696297,53600.9192658079,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,30,3457,965,108999.045824646,30426.4041714733,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,31,3781,1663,119214.750437659,52434.3110229639,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,32,2020,1590,63690.5040687836,50132.6244897851,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,33,2365,2720,74568.3376844916,85761.4708252927,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,34,2885,2868,90963.912989327,90427.903796669,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,35,2906,2603,91626.0419920223,82072.4663817048,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,36,2078,1644,65519.2413143229,51835.2419252872,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,37,3269,2664,103071.414752898,83995.793484772,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,38,3297,1513,103954.253423158,47704.8181465691,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,39,2516,1601,79329.3605133958,50479.4539673874,0,0,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,40,2495,1596,78667.2315107005,50321.8042048409,NaN,NaN,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,41,2052,1634,64699.4625490811,51519.9424001942,NaN,NaN,31.5299525092988,2,0.166666666666667
CI1424,exponential,TL,1,3317,2249,104584.852473344,70910.863193413,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,2,2338,2214,73717.0289667406,69807.3148555875,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,3,2394,2134,75482.7063072613,67284.9186548436,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,4,3393,2160,106981.128864051,68104.6974200854,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,5,3360,2362,105940.640431244,74473.7478269638,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,6,3409,2376,107485.6081042,74915.1671620939,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,7,3385,2309,106728.889243976,72802.6603439709,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,8,2396,2004,75545.7662122799,63186.0248286348,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,9,2045,2229,64478.752881516,70280.264143227,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,10,2616,2093,82482.3557643256,65992.1906019624,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,11,2081,1754,65613.8311718508,55303.5367013101,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,12,2273,2355,71667.5820536362,74253.0381593987,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,13,3071,2029,96828.4841560566,63974.2736413673,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,14,3130,2534,98688.7513541052,79896.8996585631,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,15,3948,1959,124480.252506712,61767.1769657163,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,16,2941,2308,92729.5903298477,72771.1303914616,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,17,3143,1719,99098.6407367261,54199.9883634846,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,18,3505,1283,110512.483545092,40452.9290694304,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,19,2458,1564,77500.6232678564,49312.8457245433,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,20,3292,2622,103796.603660612,82671.5354793814,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,21,3526,2353,111174.612547788,74189.9782543801,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,22,2451,2272,77279.9136002913,71636.0521011269,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,23,3227,1657,101747.156747507,52245.1313079081,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,24,3345,1516,105467.691143604,47799.408004097,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,25,3544,2241,111742.151692955,70658.6235733386,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,26,3218,2861,101463.387174924,90207.1941291039,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,27,2915,1284,91909.811564606,40484.4590219397,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,28,1954,1887,61609.5272031698,59497.0203850468,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,29,2828,1700,89166.705696297,53600.9192658079,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,30,3457,965,108999.045824646,30426.4041714733,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,31,3781,1663,119214.750437659,52434.3110229639,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,32,2020,1590,63690.5040687836,50132.6244897851,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,33,2365,2720,74568.3376844916,85761.4708252927,0,0,31.5299525092988,3,0.333333333333333
CI1424,exponential,TL,34,2885,2868,90963.912989327,90427.903796669,0,0,31.5299525092988,3,0.333333333333333
