CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1502,exponential,TL,27,2748,2987,76396.7621453655,83041.1675866836,0,0,27.8008595871053,1,0
CI1502,exponential,TL,28,2780,2989,77286.3896521528,83096.7693058578,0,0,27.8008595871053,1,0
CI1502,exponential,TL,29,2629,1441,73088.4598544999,40061.0386650188,0,0,27.8008595871053,1,0
CI1502,exponential,TL,30,2664,1409,74061.4899400486,39171.4111582314,NaN,NaN,27.8008595871053,1,0
CI1502,exponential,TL,31,2595,1787,72143.2306285383,49680.1360821572,0,0,27.8008595871053,1,0
CI1502,exponential,TL,32,1474,1735,40978.4670313933,48234.4913836277,0,0,27.8008595871053,1,0
CI1502,exponential,TL,33,2278,1896,63330.3581394259,52710.4297771517,NaN,NaN,27.8008595871053,1,0
CI1502,exponential,TL,34,3506,2047,97469.8137123913,56908.3595748046,0,0,27.8008595871053,1,0
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,2,0.166666666666667
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,3,0.333333333333333
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,4,0.5
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,4,0.5
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,4,0.5
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,5,0.666666666666667
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,6,0.833333333333333
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,7,1
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,7,1
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,7,1
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,7,1
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,7,1
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,7,1
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,7,1
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,7,1
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,7,1
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,7,1
CI1502,exponential,TL,11,1338,1976,37197.5501275469,54934.4985441201,0,0,27.8008595871053,7,1
CI1502,exponential,TL,12,1357,2067,37725.7664597019,57464.3767665467,0,0,27.8008595871053,7,1
CI1502,exponential,TL,13,2486,2005,69112.9369335439,55740.7234721462,0,0,27.8008595871053,7,1
CI1502,exponential,TL,14,2644,1721,73505.4727483065,47845.2793494083,0,0,27.8008595871053,7,1
CI1502,exponential,TL,15,2752,2077,76507.9655837139,57742.3853624178,0,0,27.8008595871053,7,1
CI1502,exponential,TL,16,2968,1370,82512.9512545286,38087.1776343343,0,0,27.8008595871053,7,1
CI1502,exponential,TL,17,3027,1862,84153.2019701678,51765.2005511901,0,0,27.8008595871053,7,1
CI1502,exponential,TL,18,3361,1563,93438.689072261,43452.7435346456,0,0,27.8008595871053,7,1
CI1502,exponential,TL,19,1458,1687,40533.6532779996,46900.0501234467,0,0,27.8008595871053,7,1
CI1502,exponential,TL,20,1868,2538,51932.0057087128,70558.5816320733,0,0,27.8008595871053,7,1
CI1502,exponential,TL,21,1947,1852,54128.2736160941,51487.1919553191,0,0,27.8008595871053,7,1
CI1502,exponential,TL,22,2561,1856,71198.0014025768,51598.3953936675,0,0,27.8008595871053,7,1
CI1502,exponential,TL,23,2691,1506,74812.1131489004,41868.0945381806,0,0,27.8008595871053,7,1
CI1502,exponential,TL,24,2801,2341,77870.207703482,65081.8122934136,0,0,27.8008595871053,7,1
CI1502,exponential,TL,25,3414,1319,94912.1346303776,36669.3337953919,0,0,27.8008595871053,7,1
CI1502,exponential,TL,26,1755,2579,48790.5085753699,71698.4168751447,0,0,27.8008595871053,7,1
CI1502,exponential,TL,27,2748,2986,76396.7621453655,83013.3667270965,0,0,27.8008595871053,7,1
CI1502,exponential,TL,28,2780,2988,77286.3896521528,83068.9684462707,0,0,27.8008595871053,7,1
CI1502,exponential,TL,29,2629,1440,73088.4598544999,40033.2378054317,0,0,27.8008595871053,7,1
CI1502,exponential,TL,30,2664,1408,74061.4899400486,39143.6102986443,NaN,NaN,27.8008595871053,7,1
CI1502,exponential,TL,31,2595,1786,72143.2306285383,49652.3352225701,0,0,27.8008595871053,7,1
CI1502,exponential,TL,32,1474,1734,40978.4670313933,48206.6905240406,0,0,27.8008595871053,7,1
CI1502,exponential,TL,33,2278,1895,63330.3581394259,52682.6289175646,NaN,NaN,27.8008595871053,7,1
CI1502,exponential,TL,34,3506,2046,97469.8137123913,56880.5587152175,0,0,27.8008595871053,7,1
CI1502,exponential,TL,1,2354,1022,65443.223468046,28412.4784980217,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,2,2205,1011,61300.8953895673,28106.6690425635,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,3,2386,1656,66332.8509748333,46038.2234762464,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,4,2548,925,70836.5902279444,25715.7951180724,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,5,2691,1054,74812.1131489004,29302.106004809,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,6,1679,1318,46677.6432467499,36641.5329358048,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,7,1723,1521,47900.8810685825,42285.1074319872,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,8,1873,895,52071.0100066483,24881.7693304593,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,9,1990,944,55323.7105783396,26244.0114502274,0,0,27.8008595871053,8,1.16666666666667
CI1502,exponential,TL,10,2895,1817,80483.4885046699,50514.1618697704,0,0,27.8008595871053,8,1.16666666666667
