CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1150,exponential,TL,1,2694,1831,85428.7485361963,58062.3751186991,0,0,31.7107455590929,1,0
CI1150,exponential,TL,2,2250,2063,71349.177507959,65419.2680884086,0,0,31.7107455590929,1,0
CI1150,exponential,TL,3,2268,1898,71919.9709280227,60186.9950711583,0,0,31.7107455590929,1,0
CI1150,exponential,TL,4,2719,1608,86221.5171751736,50990.8788590214,0,0,31.7107455590929,1,0
CI1150,exponential,TL,5,2887,2042,91548.9224291012,64753.3424316677,0,0,31.7107455590929,1,0
CI1150,exponential,TL,6,2277,1702,72205.3676380545,53971.6889415761,0,0,31.7107455590929,1,0
CI1150,exponential,TL,7,2967,2524,94085.7820738286,80037.9217911505,0,0,31.7107455590929,1,0
CI1150,exponential,TL,8,2496,1495,79150.0209154959,47407.5646108439,0,0,31.7107455590929,1,0
CI1150,exponential,TL,9,3045,2059,96559.2202274379,65292.4251061723,0,0,31.7107455590929,1,0
CI1150,exponential,TL,10,3042,2414,96464.0879907606,76549.7397796502,0,0,31.7107455590929,1,0
CI1150,exponential,TL,11,1737,1874,55081.5650361444,59425.9371777401,0,0,31.7107455590929,1,0
CI1150,exponential,TL,12,1802,1819,57142.7634974854,57681.84617199,0,0,31.7107455590929,1,0
CI1150,exponential,TL,13,1646,1369,52195.8871902669,43412.0106703982,0,0,31.7107455590929,1,0
CI1150,exponential,TL,14,1997,1687,63326.3588815085,53496.0277581897,0,0,31.7107455590929,1,0
CI1150,exponential,TL,15,2584,2730,81940.566524696,86570.3353763236,0,0,31.7107455590929,1,0
CI1150,exponential,TL,16,3263,1335,103472.16275932,42333.845321389,0,0,31.7107455590929,1,0
CI1150,exponential,TL,17,1644,2291,52132.4656991487,72649.3180758818,0,0,31.7107455590929,1,0
CI1150,exponential,TL,18,2240,2240,71032.0700523681,71032.0700523681,0,0,31.7107455590929,1,0
CI1150,exponential,TL,19,2335,878,74044.5908804819,27842.0346008836,0,0,31.7107455590929,1,0
CI1150,exponential,TL,20,2669,2006,84635.9798972189,63611.7555915403,0,0,31.7107455590929,1,0
CI1150,exponential,TL,21,3170,2253,100523.063422324,71444.3097446363,0,0,31.7107455590929,1,0
CI1150,exponential,TL,22,3291,2310,104360.063634975,73251.8222415046,0,0,31.7107455590929,1,0
CI1150,exponential,TL,23,2373,1528,75249.5992117274,48454.0192142939,0,0,31.7107455590929,1,0
CI1150,exponential,TL,24,3112,1114,98683.8401798971,35325.7705528295,0,0,31.7107455590929,1,0
CI1150,exponential,TL,25,3143,1147,99666.873292229,36372.2251562795,0,0,31.7107455590929,1,0
CI1150,exponential,TL,26,3130,1131,99254.6335999608,35864.8532273341,0,0,31.7107455590929,1,0
CI1150,exponential,TL,1,2692,1830,85365.3270450781,58030.66437314,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,2,2248,2062,71285.7560168408,65387.5573428495,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,3,2266,1897,71856.5494369045,60155.2843255992,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,4,2717,1607,86158.0956840554,50959.1681134623,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,5,2885,2041,91485.500937983,64721.6316861086,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,6,2275,1701,72141.9461469363,53939.978196017,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,7,2965,2523,94022.3605827104,80006.2110455914,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,8,2494,1494,79086.5994243777,47375.8538652848,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,9,3043,2058,96495.7987363197,65260.7143606132,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,10,3040,2413,96400.6664996424,76518.0290340912,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,11,1735,1873,55018.1435450262,59394.226432181,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,12,1800,1818,57079.3420063672,57650.1354264309,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,13,1644,1368,52132.4656991487,43380.2999248391,0,0,31.7107455590929,2,0.166666666666667
CI1150,exponential,TL,14,1995,1686,63262.9373903903,53464.3170126306,0,0,31.7107455590929,2,0.166666666666667
