CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1523,exponential,TL,1,1306,1917,44014.5848050178,64606.4005139503,0,0,33.7018260375328,1,0
CI1523,exponential,TL,2,1304,1705,43947.1811529427,57461.6133939934,0,0,33.7018260375328,1,0
CI1523,exponential,TL,3,1405,1940,47351.0655827336,65381.5425128136,0,0,33.7018260375328,1,0
CI1523,exponential,TL,4,2706,2478,91197.1412575637,83513.1249210062,0,0,33.7018260375328,1,0
CI1523,exponential,TL,5,2997,2072,101004.372634486,69830.1835497679,0,0,33.7018260375328,1,0
CI1523,exponential,TL,6,1371,1453,46205.2034974574,48968.7532325351,0,0,33.7018260375328,1,0
CI1523,exponential,TL,7,1519,2091,51193.0737510123,70470.518244481,0,0,33.7018260375328,1,0
CI1523,exponential,TL,8,1932,2794,65111.9279045133,94162.9019488666,0,0,33.7018260375328,1,0
CI1523,exponential,TL,9,2803,2082,94466.2183832044,70167.2018101432,0,0,33.7018260375328,1,0
CI1523,exponential,TL,10,2685,2089,90489.4029107755,70403.114592406,0,0,33.7018260375328,1,0
CI1523,exponential,TL,11,2738,2301,92275.5996907647,77547.9017123629,0,0,33.7018260375328,1,0
CI1523,exponential,TL,12,1772,1867,59719.6357385081,62921.3092120737,0,0,33.7018260375328,1,0
CI1523,exponential,TL,13,2898,1586,97667.89185677,53451.096095527,0,0,33.7018260375328,1,0
CI1523,exponential,TL,14,2986,1551,100633.652548073,52271.5321842133,0,0,33.7018260375328,1,0
CI1523,exponential,TL,15,1773,1935,59753.3375645456,65213.0333826259,0,0,33.7018260375328,1,0
CI1523,exponential,TL,16,2527,2395,85164.5143968453,80715.873359891,0,0,33.7018260375328,1,0
CI1523,exponential,TL,17,2769,1491,93320.3562979283,50249.4226219614,0,0,33.7018260375328,1,0
CI1523,exponential,TL,18,1488,2347,50148.3171438488,79098.1857100894,0,0,33.7018260375328,1,0
CI1523,exponential,TL,19,1564,2043,52709.6559227013,68852.8305946795,0,0,33.7018260375328,1,0
CI1523,exponential,TL,20,2840,1827,95713.1859465931,61573.2361705724,0,0,33.7018260375328,1,0
CI1523,exponential,TL,21,2098,2796,70706.4310267438,94230.3056009416,0,0,33.7018260375328,1,0
CI1523,exponential,TL,22,1701,2446,57326.8060898433,82434.6664878052,0,0,33.7018260375328,1,0
CI1523,exponential,TL,23,1394,2296,46980.3454963207,77379.3925821752,0,0,33.7018260375328,1,0
